model,layer,dataset,subject,roi,pearson_r,pearson_r_nc,explained_variance,ev_nc,enc_rsa,enc_cka
MODEL_B,visual-blocks-10,NSD,subj07,OPA,0.22445503,0.04106445,-0.00191443,-0.0012195,0.22563117,0.16200643
MODEL_B,visual-blocks-10,NSD,subj07,EBA,0.15358165,0.02583043,-0.08301967,-0.00468826,0.15517546,0.11418112
MODEL_B,visual-blocks-10,NSD,subj08,V1v,0.22695895,0.03791145,0.04724964,0.00028501,0.19885008,0.27965001
MODEL_B,visual-blocks-10,NSD,subj08,V2v,0.24441673,0.04023807,0.05973928,0.00082533,0.17198241,0.26601949
MODEL_B,visual-blocks-10,NSD,subj08,V3v,0.17510878,0.03084421,0.01735365,-0.00018779,0.09499908,0.16472842
MODEL_B,visual-blocks-10,NSD,subj08,hV4,0.18724315,0.0331545,0.02212017,-0.00012401,0.08352094,0.17965386
MODEL_B,visual-blocks-10,NSD,subj08,FFA-1,0.08784028,0.01608196,-0.04887354,-0.00256028,0.0832634,0.03008571
MODEL_B,visual-blocks-10,NSD,subj08,VWFA-1,0.07743888,0.01612101,-0.04163337,-0.00257223,0.02906885,0.01637248
MODEL_B,visual-blocks-10,NSD,subj08,PPA,0.1517369,0.02733046,0.00756707,-0.00039121,0.07515788,0.10325628
MODEL_B,visual-blocks-10,NSD,subj08,OPA,0.10190096,0.01931347,-0.00198658,-0.0004631,0.02167417,0.04534494
MODEL_B,visual-blocks-10,NSD,subj08,EBA,0.13615108,0.02541563,-0.0181484,-0.00171276,0.11712259,0.10668587
MODEL_B,visual-blocks-14,NSD,subj01,V1v,0.27985871,0.03933983,0.04886933,-0.00025371,0.22983371,0.34194613
MODEL_B,visual-blocks-14,NSD,subj01,V2v,0.2279286,0.03309951,0.00812746,-0.00148518,0.17270956,0.2607498
MODEL_B,visual-blocks-14,NSD,subj01,V3v,0.21921193,0.0336472,-0.01096854,-0.00204149,0.16272716,0.19481966
MODEL_B,visual-blocks-14,NSD,subj01,hV4,0.1917918,0.03170116,-0.03928773,-0.00308719,0.12095727,0.1498849
MODEL_B,visual-blocks-14,NSD,subj01,FFA-1,0.20928414,0.0362656,-0.02626248,-0.00302518,0.18864244,0.30082735
MODEL_B,visual-blocks-14,NSD,subj01,VWFA-1,0.14450022,0.02469706,-0.08019681,-0.00399769,0.1265057,0.09241227
MODEL_B,visual-blocks-14,NSD,subj01,PPA,0.24149263,0.04118601,0.0068348,-0.00152522,0.12725468,0.29288111
MODEL_B,visual-blocks-14,NSD,subj01,OPA,0.11920785,0.02010629,-0.07452531,-0.00368786,0.06887756,0.05046255
MODEL_B,visual-blocks-14,NSD,subj01,EBA,0.13535443,0.01996311,-0.04491681,-0.00230634,0.0715885,0.08368291
MODEL_B,visual-blocks-14,NSD,subj02,V1v,0.28284015,0.03909354,0.04582451,-0.0009226,0.20706052,0.37481069
MODEL_B,visual-blocks-14,NSD,subj02,V2v,0.24648901,0.0354277,0.0060439,-0.00225637,0.2085175,0.31453894
MODEL_B,visual-blocks-14,NSD,subj02,V3v,0.25642328,0.03771112,0.01605787,-0.00168511,0.17951414,0.28698598
MODEL_B,visual-blocks-14,NSD,subj02,hV4,0.28370876,0.04077191,0.04439308,-0.0005208,0.15599068,0.2929042
MODEL_B,visual-blocks-14,NSD,subj02,FFA-1,0.25006253,0.03868454,-0.00445533,-0.00226833,0.23030647,0.32828188
MODEL_B,visual-blocks-14,NSD,subj02,VWFA-1,0.22747896,0.03650916,-0.04489341,-0.00328655,0.26133893,0.24122455
MODEL_B,visual-blocks-14,NSD,subj02,PPA,0.28501625,0.04472223,0.03022973,-0.00097453,0.13583188,0.31319246
MODEL_B,visual-blocks-14,NSD,subj02,OPA,0.16671456,0.02655705,-0.03943308,-0.0023614,0.09975603,0.10163307
MODEL_B,visual-blocks-14,NSD,subj02,EBA,0.13293043,0.02007588,-0.1033425,-0.0040971,0.06199874,0.04977688
MODEL_B,visual-blocks-14,NSD,subj03,V1v,0.28897089,0.04372094,0.07503992,0.000853,0.15612803,0.28163983
MODEL_B,visual-blocks-14,NSD,subj03,V2v,0.26461411,0.04160322,0.061024,0.00038252,0.15524445,0.31349053
MODEL_B,visual-blocks-14,NSD,subj03,V3v,0.20364216,0.03409526,-0.00138306,-0.00118131,0.10719731,0.17207443
MODEL_B,visual-blocks-14,NSD,subj03,hV4,0.20058846,0.03502191,-0.00288083,-0.00116875,0.12634144,0.16756248
MODEL_B,visual-blocks-14,NSD,subj03,FFA-1,0.20842239,0.03386118,0.02242194,-0.00078858,0.26623094,0.31381341
MODEL_B,visual-blocks-14,NSD,subj03,VWFA-1,0.11400081,0.0210027,-0.04489678,-0.00262597,0.05909,0.0701721
MODEL_B,visual-blocks-14,NSD,subj03,PPA,0.23630096,0.03999429,0.04212745,0.00020689,0.16607159,0.29472737
MODEL_B,visual-blocks-14,NSD,subj03,OPA,0.16309115,0.02835728,0.00711021,-0.00050017,0.07840855,0.13357776
MODEL_B,visual-blocks-14,NSD,subj03,EBA,0.13216528,0.02063997,0.00319649,-0.00049969,0.09730742,0.10415622
MODEL_B,visual-blocks-14,NSD,subj04,V1v,0.27890053,0.0413122,0.06515361,5.56e-06,0.2033182,0.32923166
MODEL_B,visual-blocks-14,NSD,subj04,V2v,0.26931867,0.0399173,0.0529521,-5.139e-05,0.21203555,0.32355788
MODEL_B,visual-blocks-14,NSD,subj04,V3v,0.20224652,0.03396732,-0.00189704,-0.00122257,0.11089116,0.18621308
MODEL_B,visual-blocks-14,NSD,subj04,hV4,0.14195399,0.02642688,-0.04387964,-0.00294128,0.0827827,0.08365822
MODEL_B,visual-blocks-14,NSD,subj04,FFA-1,0.18087029,0.03028502,-0.02024082,-0.00221863,0.15191677,0.18199768
MODEL_B,visual-blocks-14,NSD,subj04,VWFA-1,0.13954107,0.02706288,-0.03140048,-0.00243333,0.12064894,0.08296403
MODEL_B,visual-blocks-14,NSD,subj04,PPA,0.24647327,0.04256195,0.04723389,0.00036995,0.13539448,0.3416393
MODEL_B,visual-blocks-14,NSD,subj04,OPA,0.16966826,0.03202411,0.01321529,-0.00015852,0.11496998,0.13957604
MODEL_B,visual-blocks-14,NSD,subj04,EBA,0.14773473,0.02433109,0.01930242,0.00018121,0.09835966,0.10666635
MODEL_B,visual-blocks-14,NSD,subj05,V1v,0.32888058,0.04788001,0.07213501,0.00020566,0.16009877,0.4061843
MODEL_B,visual-blocks-14,NSD,subj05,V2v,0.30178891,0.04383079,0.06120081,-0.00024932,0.21425485,0.39546357
MODEL_B,visual-blocks-14,NSD,subj05,V3v,0.23959889,0.03864754,-0.01269586,-0.00223772,0.1468913,0.27629117
MODEL_B,visual-blocks-14,NSD,subj05,hV4,0.18822804,0.03061506,-0.06475718,-0.00379933,0.08839319,0.13861153
MODEL_B,visual-blocks-14,NSD,subj05,FFA-1,0.22058001,0.03569386,-0.02482134,-0.00286124,0.20015829,0.26641219
MODEL_B,visual-blocks-14,NSD,subj05,VWFA-1,0.21836582,0.0346915,-0.03472839,-0.00288191,0.32858295,0.19971598
MODEL_B,visual-blocks-14,NSD,subj05,PPA,0.28261603,0.04267917,0.05360628,2.584e-05,0.19589425,0.29532021
MODEL_B,visual-blocks-14,NSD,subj05,OPA,0.24062104,0.03616376,0.01919102,-0.00058777,0.13840407,0.20076796
MODEL_B,visual-blocks-14,NSD,subj05,EBA,0.13361524,0.01922675,-0.03088565,-0.00170892,0.06818162,0.09737433
MODEL_B,visual-blocks-14,NSD,subj06,V1v,0.27685016,0.04077522,0.058573,0.00014106,0.20701208,0.34839672
MODEL_B,visual-blocks-14,NSD,subj06,V2v,0.24862109,0.03787595,0.04370281,-1.781e-05,0.12062574,0.2929531
MODEL_B,visual-blocks-14,NSD,subj06,V3v,0.19886504,0.03150621,0.00045012,-0.00121384,0.11473125,0.2031629
MODEL_B,visual-blocks-14,NSD,subj06,hV4,0.15095216,0.02719986,-0.02695277,-0.00211597,0.07580319,0.09215268
MODEL_B,visual-blocks-14,NSD,subj06,FFA-1,0.22428665,0.0351018,-0.00828902,-0.00220751,0.13594834,0.34621169
MODEL_B,visual-blocks-14,NSD,subj06,VWFA-1,0.12374451,0.02173324,-0.04675748,-0.00264391,0.15207714,0.06210486
MODEL_B,visual-blocks-14,NSD,subj06,PPA,0.20825867,0.03348556,0.02671346,-0.00034969,0.15167236,0.25033087
MODEL_B,visual-blocks-14,NSD,subj06,OPA,0.13848293,0.0243318,-0.01034424,-0.00102753,0.07006977,0.0676998
MODEL_B,visual-blocks-14,NSD,subj06,EBA,0.10175902,0.01608017,-0.0011444,-0.00042083,0.04481371,0.05044741
MODEL_B,visual-blocks-14,NSD,subj07,V1v,0.23476231,0.03917997,-0.00370342,-0.00216576,0.18077339,0.23583793
MODEL_B,visual-blocks-14,NSD,subj07,V2v,0.24686422,0.04031316,0.00222795,-0.00166318,0.17319178,0.23665587
MODEL_B,visual-blocks-14,NSD,subj07,V3v,0.20871523,0.03398331,-0.07114564,-0.00460664,0.12470034,0.16357382
MODEL_B,visual-blocks-14,NSD,subj07,hV4,0.18565907,0.03275559,-0.07478677,-0.00491543,0.11929797,0.13624788
MODEL_B,visual-blocks-14,NSD,subj07,FFA-1,0.21310207,0.03777666,-0.06962795,-0.00526262,0.23077678,0.23629572
MODEL_B,visual-blocks-14,NSD,subj07,VWFA-1,0.22880419,0.03818633,-0.0220555,-0.00341822,0.41110668,0.34717024
MODEL_B,visual-blocks-14,NSD,subj07,PPA,0.2101865,0.03888143,-0.02822412,-0.00254986,0.13472639,0.18209447
MODEL_B,visual-blocks-14,NSD,subj07,OPA,0.14583865,0.02629611,-0.04414066,-0.00273559,0.08476509,0.07336627
MODEL_B,visual-blocks-14,NSD,subj07,EBA,0.1029481,0.01669265,-0.0731185,-0.00377248,0.07403618,0.06602796
MODEL_B,visual-blocks-14,NSD,subj08,V1v,0.22841138,0.03870091,0.02259967,-0.00097914,0.13163584,0.31476302
MODEL_B,visual-blocks-14,NSD,subj08,V2v,0.22842599,0.03679568,0.02163792,-0.0010637,0.12199266,0.29299098
MODEL_B,visual-blocks-14,NSD,subj08,V3v,0.18996476,0.0338122,-0.01899819,-0.0020266,0.08483432,0.21445702
MODEL_B,visual-blocks-14,NSD,subj08,hV4,0.20666651,0.0366176,0.00230107,-0.00144378,0.07288126,0.24686834
MODEL_B,visual-blocks-14,NSD,subj08,FFA-1,0.16895634,0.03101522,-0.02507277,-0.00229178,0.12311501,0.15018862
MODEL_B,visual-blocks-14,NSD,subj08,VWFA-1,0.09873117,0.02023178,-0.05313106,-0.00339044,0.0520681,0.03814805
MODEL_B,visual-blocks-14,NSD,subj08,PPA,0.2086229,0.03730196,0.01583494,-0.00079372,0.11157482,0.2462122
MODEL_B,visual-blocks-14,NSD,subj08,OPA,0.13311145,0.02479575,-0.01409534,-0.00144375,0.05086356,0.08059679
MODEL_B,visual-blocks-14,NSD,subj08,EBA,0.10611885,0.0198308,-0.01465913,-0.00125891,0.04202535,0.05050217
MODEL_B,visual-blocks-18,NSD,subj01,V1v,0.30344337,0.04288582,0.06602952,0.0001578,0.21630247,0.39066217
MODEL_B,visual-blocks-18,NSD,subj01,V2v,0.26239183,0.03844263,0.03758321,-0.00066027,0.18903777,0.30593663
MODEL_B,visual-blocks-18,NSD,subj01,V3v,0.26579222,0.04106584,0.02850987,-0.00092942,0.20504006,0.28412265
MODEL_B,visual-blocks-18,NSD,subj01,hV4,0.24417322,0.04041717,0.0208285,-0.00107477,0.1754481,0.25181728
MODEL_B,visual-blocks-18,NSD,subj01,FFA-1,0.25159533,0.04360733,-0.03745769,-0.00427385,0.31451514,0.43370714
MODEL_B,visual-blocks-18,NSD,subj01,VWFA-1,0.21946272,0.03783615,-0.01323171,-0.0018689,0.20998003,0.17240622
MODEL_B,visual-blocks-18,NSD,subj01,PPA,0.31109457,0.05321052,0.0711236,0.00057354,0.23068412,0.4753692
MODEL_B,visual-blocks-18,NSD,subj01,OPA,0.24651763,0.042666,0.05086222,0.00075469,0.21043402,0.21848193
MODEL_B,visual-blocks-18,NSD,subj01,EBA,0.2852732,0.04248125,0.08293701,0.00111807,0.31705887,0.43014761
MODEL_B,visual-blocks-18,NSD,subj02,V1v,0.29066085,0.04015039,0.01429334,-0.00233245,0.19582172,0.39783741
MODEL_B,visual-blocks-18,NSD,subj02,V2v,0.27498954,0.03969262,0.03473072,-0.00171794,0.26952136,0.42501689
MODEL_B,visual-blocks-18,NSD,subj02,V3v,0.26414714,0.03859601,-0.04889067,-0.00466428,0.15616377,0.2746135
MODEL_B,visual-blocks-18,NSD,subj02,hV4,0.31531979,0.04565752,0.03977937,-0.00107638,0.19085516,0.37400711
MODEL_B,visual-blocks-18,NSD,subj02,FFA-1,0.1226895,0.01840216,-3.76059109,-0.14142693,0.08934554,0.13640862
MODEL_B,visual-blocks-18,NSD,subj02,VWFA-1,0.11061233,0.01745345,-3.97581389,-0.15241956,0.09472732,0.09059927
MODEL_B,visual-blocks-18,NSD,subj02,PPA,0.3851169,0.06133029,0.14356977,0.00242541,0.26898316,0.56780429
MODEL_B,visual-blocks-18,NSD,subj02,OPA,0.27879983,0.04530341,0.0690843,0.001097,0.21867064,0.27591801
MODEL_B,visual-blocks-18,NSD,subj02,EBA,0.30322697,0.04546438,0.09233226,0.00134041,0.3955212,0.41134516
MODEL_B,visual-blocks-18,NSD,subj03,V1v,0.31070819,0.04690753,0.09503927,0.00128042,0.1454302,0.34829716
MODEL_B,visual-blocks-18,NSD,subj03,V2v,0.26654467,0.04188902,0.04873313,-0.00021728,0.14689395,0.33998328
MODEL_B,visual-blocks-18,NSD,subj03,V3v,0.09206421,0.01541548,-3.15945077,-0.1215962,0.04392311,0.06272478
MODEL_B,visual-blocks-18,NSD,subj03,hV4,0.08856097,0.01521414,-3.18513823,-0.1292515,0.03858691,0.04850892
MODEL_B,visual-blocks-18,NSD,subj03,FFA-1,0.25137722,0.04125426,0.01882033,-0.00168011,0.39092765,0.48066649
MODEL_B,visual-blocks-18,NSD,subj03,VWFA-1,0.1421674,0.02638233,-0.07603724,-0.00426251,0.08707769,0.09907659
MODEL_B,visual-blocks-18,NSD,subj03,PPA,0.31381071,0.05370225,0.10137814,0.0020727,0.24115002,0.44520415
MODEL_B,visual-blocks-18,NSD,subj03,OPA,0.24266328,0.04294666,0.05120882,0.00093583,0.14161525,0.23660191
MODEL_B,visual-blocks-18,NSD,subj03,EBA,0.25184649,0.04028008,0.06849755,0.00135488,0.28618212,0.35128665
MODEL_B,visual-blocks-18,NSD,subj04,V1v,0.13117409,0.01924182,-2.70698833,-0.10168521,0.07954717,0.13140886
MODEL_B,visual-blocks-18,NSD,subj04,V2v,0.12621172,0.01840906,-2.73630261,-0.09377012,0.06268483,0.13599369
MODEL_B,visual-blocks-18,NSD,subj04,V3v,0.09219835,0.01517425,-3.01862764,-0.11891816,0.05509863,0.06340195
MODEL_B,visual-blocks-18,NSD,subj04,hV4,0.06021583,0.01090271,-3.35855436,-0.15905483,0.01493982,0.02274105
MODEL_B,visual-blocks-18,NSD,subj04,FFA-1,0.09955109,0.01616625,-2.91438842,-0.12463461,0.05446138,0.11217745
MODEL_B,visual-blocks-18,NSD,subj04,VWFA-1,0.06854148,0.01331991,-3.20132232,-0.15954264,0.0416822,0.03523723
MODEL_B,visual-blocks-18,NSD,subj04,PPA,0.26726583,0.04650074,0.03251989,-0.00053075,0.17457715,0.38194261
MODEL_B,visual-blocks-18,NSD,subj04,OPA,0.23830901,0.04547422,0.05352378,0.00141913,0.20285799,0.23154555
MODEL_B,visual-blocks-18,NSD,subj04,EBA,0.25915173,0.0425899,0.07277215,0.00159034,0.37395204,0.37577353
MODEL_B,visual-blocks-18,NSD,subj05,V1v,0.35351095,0.05159219,0.06540208,-0.00027046,0.19349863,0.48413109
MODEL_B,visual-blocks-18,NSD,subj05,V2v,0.3351741,0.04894335,0.08117885,8.522e-05,0.20434809,0.48438915
MODEL_B,visual-blocks-18,NSD,subj05,V3v,0.24908311,0.04027341,-0.05841427,-0.00437022,0.16020443,0.33375487
MODEL_B,visual-blocks-18,NSD,subj05,hV4,0.24070162,0.03947634,-0.02325354,-0.00254606,0.18051408,0.2299286
MODEL_B,visual-blocks-18,NSD,subj05,FFA-1,0.26336434,0.04266338,-0.03821667,-0.00425968,0.30266947,0.44518484
MODEL_B,visual-blocks-18,NSD,subj05,VWFA-1,0.10654333,0.01681135,-3.97350235,-0.14812843,0.1054748,0.07133963
MODEL_B,visual-blocks-18,NSD,subj05,PPA,0.40164186,0.06108967,0.16761484,0.0029206,0.30720277,0.58032324
MODEL_B,visual-blocks-18,NSD,subj05,OPA,0.36501636,0.05542347,0.13868842,0.00259573,0.30496161,0.42140776
MODEL_B,visual-blocks-18,NSD,subj05,EBA,0.26858153,0.03865737,0.06782521,0.00076277,0.30267,0.34670332
MODEL_B,visual-blocks-18,NSD,subj06,V1v,0.1230599,0.01795202,-2.67391348,-0.08789021,0.04573979,0.12219617
MODEL_B,visual-blocks-18,NSD,subj06,V2v,0.25231588,0.03853887,0.02481077,-0.00074849,0.15940077,0.31418458
MODEL_B,visual-blocks-18,NSD,subj06,V3v,0.21289992,0.03391795,-0.02548433,-0.00227468,0.15780963,0.24965924
MODEL_B,visual-blocks-18,NSD,subj06,hV4,0.0677093,0.0121598,-3.04002619,-0.13704526,0.01960875,0.02795254
MODEL_B,visual-blocks-18,NSD,subj06,FFA-1,0.11699098,0.01782107,-3.03251958,-0.11828098,0.04098182,0.17466613
MODEL_B,visual-blocks-18,NSD,subj06,VWFA-1,0.18045692,0.03189478,-0.01723616,-0.00180117,0.24225283,0.16095216
MODEL_B,visual-blocks-18,NSD,subj06,PPA,0.28228804,0.04639904,0.08028017,0.00133437,0.25068395,0.37737849
MODEL_B,visual-blocks-18,NSD,subj06,OPA,0.1982424,0.03475436,0.02748601,0.00026366,0.14048504,0.13022047
MODEL_B,visual-blocks-18,NSD,subj06,EBA,0.22087815,0.03518606,0.05122742,0.00101233,0.23450778,0.26004071
MODEL_B,visual-blocks-18,NSD,subj07,V1v,0.24340883,0.04039533,-0.01839639,-0.0032157,0.18831969,0.30347414
MODEL_B,visual-blocks-18,NSD,subj07,V2v,0.25091989,0.0409344,-0.00584318,-0.00232964,0.19289335,0.28068889
MODEL_B,visual-blocks-18,NSD,subj07,V3v,0.10360108,0.01706709,-3.9691775,-0.16136176,0.02606048,0.05052149
MODEL_B,visual-blocks-18,NSD,subj07,hV4,0.0918235,0.01627365,-4.12419348,-0.18713546,0.03995005,0.0404376
MODEL_B,visual-blocks-18,NSD,subj07,FFA-1,0.09699002,0.01664053,-4.10890708,-0.19270281,0.06209336,0.09128052
MODEL_B,visual-blocks-18,NSD,subj07,VWFA-1,0.11781499,0.01964062,-3.93602015,-0.17559812,0.12816712,0.12510838
MODEL_B,visual-blocks-18,NSD,subj07,PPA,0.27368507,0.05073992,0.01587134,-0.0012233,0.17605662,0.35743911
MODEL_B,visual-blocks-18,NSD,subj07,OPA,0.24124678,0.04408522,0.03270213,0.00017212,0.1703561,0.19629557
MODEL_B,visual-blocks-18,NSD,subj07,EBA,0.24744857,0.04126955,0.06354251,0.00093848,0.33265821,0.37936934
MODEL_B,visual-blocks-18,NSD,subj08,V1v,0.0890986,0.0145002,-3.00729966,-0.13546723,0.03635478,0.09470187
MODEL_B,visual-blocks-18,NSD,subj08,V2v,0.10183735,0.01619553,-2.84476519,-0.11688776,0.043018,0.09816096
MODEL_B,visual-blocks-18,NSD,subj08,V3v,0.08037332,0.01408997,-3.11719418,-0.13501702,0.02109208,0.05744758
MODEL_B,visual-blocks-18,NSD,subj08,hV4,0.08010112,0.01384498,-3.16791677,-0.14246745,0.019824,0.05224295
MODEL_B,visual-blocks-18,NSD,subj08,FFA-1,0.07446141,0.01316589,-3.16493988,-0.14852467,0.03706541,0.06392732
MODEL_B,visual-blocks-18,NSD,subj08,VWFA-1,0.10269559,0.02077058,-0.11898334,-0.00716933,0.074043,0.0440663
MODEL_B,visual-blocks-18,NSD,subj08,PPA,0.23230913,0.04150862,0.00729223,-0.00157743,0.14339842,0.31798624
MODEL_B,visual-blocks-18,NSD,subj08,OPA,0.18022248,0.03406262,0.00625519,-0.00071782,0.06905579,0.12534783
MODEL_B,visual-blocks-18,NSD,subj08,EBA,0.17617337,0.03285144,0.02791141,0.00036758,0.15021132,0.19516171
MODEL_B,visual-blocks-22,NSD,subj01,V1v,0.07264857,0.0099785,-12.48955101,-0.3736276,0.02260564,0.03491352
MODEL_B,visual-blocks-22,NSD,subj01,V2v,0.06545111,0.00945609,-13.2871906,-0.46171246,0.01931199,0.02456478
MODEL_B,visual-blocks-22,NSD,subj01,V3v,0.06243234,0.00937946,-13.48580232,-0.49400877,0.02417097,0.02339573
MODEL_B,visual-blocks-22,NSD,subj01,hV4,0.05315329,0.00859207,-14.55343497,-0.59447043,0.02033367,0.01824831
MODEL_B,visual-blocks-22,NSD,subj01,FFA-1,0.05601263,0.00945549,-15.40906288,-0.68886905,0.02645135,0.0330314
MODEL_B,visual-blocks-22,NSD,subj01,VWFA-1,0.04626608,0.00778402,-14.9514989,-0.60293179,0.02013807,0.01411762
MODEL_B,visual-blocks-22,NSD,subj01,PPA,0.06577712,0.01086396,-14.78645847,-0.61974039,0.0261532,0.04114963
MODEL_B,visual-blocks-22,NSD,subj01,OPA,0.25184865,0.04355166,-0.04005117,-0.00336556,0.20932997,0.30176111
MODEL_B,visual-blocks-22,NSD,subj01,EBA,0.39385049,0.05996905,0.17486958,0.00331139,0.54420192,0.65204107
MODEL_B,visual-blocks-22,NSD,subj02,V1v,0.07410348,0.00989615,-12.64232892,-0.42951789,0.02894269,0.03312023
MODEL_B,visual-blocks-22,NSD,subj02,V2v,0.07098924,0.0100553,-13.02950951,-0.49094064,0.02042938,0.03315487
MODEL_B,visual-blocks-22,NSD,subj02,V3v,0.07152307,0.01038148,-13.61691806,-0.50254813,0.01986568,0.02444052
MODEL_B,visual-blocks-22,NSD,subj02,hV4,0.08002139,0.0113161,-13.29705176,-0.4249499,0.01768131,0.03149235
MODEL_B,visual-blocks-22,NSD,subj02,FFA-1,0.06994367,0.01065099,-14.31702121,-0.53063085,0.01730704,0.0383472
MODEL_B,visual-blocks-22,NSD,subj02,VWFA-1,0.06097439,0.00975814,-14.98667667,-0.56707781,0.02491793,0.02361132
MODEL_B,visual-blocks-22,NSD,subj02,PPA,0.08786204,0.01362995,-13.42449823,-0.48840394,0.02672126,0.06282308
MODEL_B,visual-blocks-22,NSD,subj02,OPA,0.25524351,0.04131382,-0.13586554,-0.00643636,0.22306002,0.36783876
MODEL_B,visual-blocks-22,NSD,subj02,EBA,0.37768604,0.05745335,0.15591557,0.0025401,0.55333658,0.62359846
MODEL_B,visual-blocks-22,NSD,subj03,V1v,0.06737205,0.00989255,-11.10254097,-0.37194759,0.01541896,0.03163876
MODEL_B,visual-blocks-22,NSD,subj03,V2v,0.05700707,0.00866204,-11.33585548,-0.42865318,0.01894035,0.02697215
MODEL_B,visual-blocks-22,NSD,subj03,V3v,0.05014315,0.00833176,-11.91054249,-0.45704371,0.01879648,0.02119359
MODEL_B,visual-blocks-22,NSD,subj03,hV4,0.04350489,0.00741099,-12.35681438,-0.49615112,0.01383085,0.01088298
MODEL_B,visual-blocks-22,NSD,subj03,FFA-1,0.05760877,0.00922211,-12.18155289,-0.50806671,0.0284355,0.03834787
MODEL_B,visual-blocks-22,NSD,subj03,VWFA-1,0.03145494,0.00569883,-12.54953575,-0.56290293,0.00598946,0.00838155
MODEL_B,visual-blocks-22,NSD,subj03,PPA,0.06634002,0.01097742,-11.24834728,-0.4670074,0.01424358,0.05205424
MODEL_B,visual-blocks-22,NSD,subj03,OPA,0.05155348,0.00889023,-12.01801777,-0.49350268,0.0139038,0.01911423
MODEL_B,visual-blocks-22,NSD,subj03,EBA,0.31392324,0.05081046,0.10866311,0.00219251,0.4287496,0.49238837
MODEL_B,visual-blocks-22,NSD,subj04,V1v,0.06869938,0.00995629,-10.43767929,-0.38150963,0.03670261,0.03537348
MODEL_B,visual-blocks-22,NSD,subj04,V2v,0.06816602,0.00998667,-10.65900993,-0.3574824,0.02610512,0.0376077
MODEL_B,visual-blocks-22,NSD,subj04,V3v,0.04812795,0.0080187,-11.56191635,-0.44789326,0.018796,0.01590551
MODEL_B,visual-blocks-22,NSD,subj04,hV4,0.03498266,0.00638595,-11.56404018,-0.54204983,0.01320113,0.0076647
MODEL_B,visual-blocks-22,NSD,subj04,FFA-1,0.0503374,0.00806914,-11.14045715,-0.46768451,0.02214939,0.02840243
MODEL_B,visual-blocks-22,NSD,subj04,VWFA-1,0.03634571,0.00720216,-12.34608364,-0.61099094,0.02479377,0.01277655
MODEL_B,visual-blocks-22,NSD,subj04,PPA,0.06226413,0.01053006,-10.87879276,-0.45306283,0.0244897,0.04163837
MODEL_B,visual-blocks-22,NSD,subj04,OPA,0.0486704,0.00908241,-11.12786293,-0.50980675,0.0168227,0.01844752
MODEL_B,visual-blocks-22,NSD,subj04,EBA,0.28690207,0.04741394,0.08952797,0.00155166,0.41929157,0.44533973
MODEL_B,visual-blocks-22,NSD,subj05,V1v,0.07826409,0.01113747,-13.47320578,-0.41348144,0.01295967,0.04594301
MODEL_B,visual-blocks-22,NSD,subj05,V2v,0.07705065,0.01104045,-13.26388059,-0.43616111,0.01884034,0.05358765
MODEL_B,visual-blocks-22,NSD,subj05,V3v,0.05690105,0.00904221,-14.49164312,-0.5517684,0.02515711,0.04095821
MODEL_B,visual-blocks-22,NSD,subj05,hV4,0.05646441,0.0090318,-14.83101761,-0.56479587,0.01907875,0.0152889
MODEL_B,visual-blocks-22,NSD,subj05,FFA-1,0.06141151,0.0096354,-14.95784797,-0.60450468,0.02782874,0.0330426
MODEL_B,visual-blocks-22,NSD,subj05,VWFA-1,0.05866199,0.00915808,-14.7288677,-0.54527919,0.02878793,0.01945828
MODEL_B,visual-blocks-22,NSD,subj05,PPA,0.09509347,0.01413689,-12.81652553,-0.43944856,0.02940993,0.0747809
MODEL_B,visual-blocks-22,NSD,subj05,OPA,0.30681696,0.04622197,-0.14395885,-0.0070159,0.24559731,0.47160028
MODEL_B,visual-blocks-22,NSD,subj05,EBA,0.40671409,0.06026031,0.18380913,0.00342784,0.58667452,0.62811852
MODEL_B,visual-blocks-22,NSD,subj06,V1v,0.06475994,0.00944563,-10.68013191,-0.34467536,0.01577741,0.02813702
MODEL_B,visual-blocks-22,NSD,subj06,V2v,0.05869294,0.00876957,-10.79305458,-0.37009984,0.02092688,0.03030901
MODEL_B,visual-blocks-22,NSD,subj06,V3v,0.05008791,0.00773409,-11.14710522,-0.40163898,0.01412636,0.01970241
MODEL_B,visual-blocks-22,NSD,subj06,hV4,0.03669138,0.00650804,-11.46088028,-0.51344573,0.00615209,0.00705321
