model,layer,dataset,subject,roi,dim,pearson_r,pearson_r_nc,ev,ev_nc
MODEL_A,layer3-0,TVSD,monkeyN,IT,61,0.46661112,0.0470043,0.2170016,0.00220205
MODEL_A,layer3-0,TVSD,monkeyN,IT,62,0.22285621,0.02248009,0.03218053,0.00032745
MODEL_A,layer3-0,TVSD,monkeyN,IT,63,0.41005314,0.04155709,0.16773295,0.00172277
MODEL_A,layer3-0,TVSD,monkeyN,IT,64,0.05454768,0.00578272,-0.02397667,-0.00026946
MODEL_A,layer3-0,TVSD,monkeyN,IT,65,0.3719082,0.03744525,0.09358681,0.00094872
MODEL_A,layer3-0,TVSD,monkeyN,IT,66,0.44284901,0.0446088,0.18526712,0.00187987
MODEL_A,layer3-0,TVSD,monkeyN,IT,67,0.33281063,0.03344212,0.10407319,0.00105083
MODEL_A,layer3-0,TVSD,monkeyN,IT,68,0.33152096,0.03356933,0.10966558,0.00112443
MODEL_A,layer3-0,TVSD,monkeyN,IT,69,0.27282119,0.0277405,0.0695486,0.00071905
MODEL_A,layer3-0,TVSD,monkeyN,IT,70,0.03658685,0.00369158,-0.07380447,-0.00075138
MODEL_A,layer3-0,TVSD,monkeyN,IT,71,0.49080674,0.04945465,0.23323718,0.00236805
MODEL_A,layer3-0,TVSD,monkeyN,IT,72,0.34506417,0.03487077,0.11845867,0.00120973
MODEL_A,layer3-0,TVSD,monkeyN,IT,73,0.46813296,0.04886118,0.21659727,0.00235962
MODEL_A,layer3-0,TVSD,monkeyN,IT,74,0.30581989,0.03075615,0.08891722,0.00089933
MODEL_A,layer3-0,TVSD,monkeyN,IT,75,0.39115992,0.04041573,0.15257337,0.00162881
MODEL_A,layer3-0,TVSD,monkeyN,IT,76,0.38077279,0.04081327,0.13148736,0.00151062
MODEL_A,layer3-0,TVSD,monkeyN,IT,77,0.26796699,0.02769265,-0.02741968,-0.00029284
MODEL_A,layer3-0,TVSD,monkeyN,IT,78,0.60165659,0.06045159,0.35552243,0.0035891
MODEL_A,layer3-0,TVSD,monkeyN,IT,79,0.71767111,0.07222983,0.51494999,0.00521612
MODEL_A,layer3-0,TVSD,monkeyN,IT,80,0.65192357,0.06547746,0.42433633,0.00428056
MODEL_A,layer3-0,TVSD,monkeyN,IT,81,0.59566449,0.05976521,0.34824624,0.00350574
MODEL_A,layer3-0,TVSD,monkeyN,IT,82,0.64651789,0.06493097,0.41796442,0.00421582
MODEL_A,layer3-0,TVSD,monkeyN,IT,83,0.65826693,0.06607125,0.43212112,0.00435338
MODEL_A,layer3-0,TVSD,monkeyN,IT,84,0.74557686,0.07588209,0.53673403,0.00555972
MODEL_A,layer3-0,TVSD,monkeyN,IT,85,0.61106418,0.06144726,0.3663232,0.00370421
MODEL_A,layer3-0,TVSD,monkeyN,IT,86,0.48622832,0.04894185,0.22437868,0.00227333
MODEL_A,layer3-0,TVSD,monkeyN,IT,87,0.53560381,0.05395402,0.28629254,0.00290516
MODEL_A,layer3-0,TVSD,monkeyN,IT,88,0.54326194,0.05468489,0.27250158,0.00276112
MODEL_A,layer3-0,TVSD,monkeyN,IT,89,0.61876625,0.06226711,0.37925498,0.00384057
MODEL_A,layer3-0,TVSD,monkeyN,IT,90,0.71989351,0.07227006,0.5124371,0.00516441
MODEL_A,layer3-0,TVSD,monkeyN,IT,91,0.79963489,0.08025608,0.63939094,0.00644079
MODEL_A,layer3-0,TVSD,monkeyN,IT,92,0.79631275,0.08007618,0.6327889,0.00639879
MODEL_A,layer3-0,TVSD,monkeyN,IT,93,0.54165833,0.0544951,0.25788078,0.00261026
MODEL_A,layer3-0,TVSD,monkeyN,IT,94,0.63072319,0.06334365,0.39307114,0.0039646
MODEL_A,layer3-0,TVSD,monkeyN,IT,95,0.55765604,0.056183,0.29621883,0.0030067
MODEL_A,layer3-0,TVSD,monkeyN,IT,96,0.58665384,0.05907622,0.34095682,0.00345749
MODEL_A,layer3-0,TVSD,monkeyN,IT,97,0.60693097,0.0609542,0.36822442,0.00371399
MODEL_A,layer3-0,TVSD,monkeyN,IT,98,0.70117856,0.07043306,0.4916379,0.00496068
MODEL_A,layer3-0,TVSD,monkeyN,IT,99,0.79563267,0.08002409,0.63187443,0.00639215
MODEL_A,layer3-0,TVSD,monkeyN,IT,100,0.79792801,0.08273228,0.6359968,0.00683719
MODEL_A,layer3-0,TVSD,monkeyN,IT,101,0.56764561,0.05702503,0.30755442,0.00310383
MODEL_A,layer3-0,TVSD,monkeyN,IT,102,0.74084118,0.07463986,0.53156383,0.00539569
MODEL_A,layer3-0,TVSD,monkeyN,IT,103,0.54969018,0.05518549,0.29346436,0.0029578
MODEL_A,layer3-0,TVSD,monkeyN,IT,104,0.55249435,0.05549631,0.29497172,0.00297614
MODEL_A,layer3-0,TVSD,monkeyN,IT,105,0.69441806,0.06977193,0.46447679,0.00468904
MODEL_A,layer3-0,TVSD,monkeyN,IT,106,0.80298234,0.08075196,0.64461994,0.00651925
MODEL_A,layer3-0,TVSD,monkeyN,IT,107,0.83403568,0.08407615,0.68471447,0.00695802
MODEL_A,layer3-0,TVSD,monkeyN,IT,108,0.72256673,0.072462,0.52113417,0.005241
MODEL_A,layer3-0,TVSD,monkeyN,IT,109,0.78697047,0.07893459,0.61859326,0.00622333
MODEL_A,layer3-0,TVSD,monkeyN,IT,110,0.68444151,0.06865709,0.45312019,0.00455944
MODEL_A,layer3-0,TVSD,monkeyN,IT,111,0.75231172,0.07549744,0.56000999,0.00563981
MODEL_A,layer3-0,TVSD,monkeyN,IT,112,0.72579423,0.07291313,0.52602918,0.00530878
MODEL_A,layer3-0,TVSD,monkeyN,IT,113,0.80017071,0.08034373,0.63990087,0.00645136
MODEL_A,layer3-0,TVSD,monkeyN,IT,114,0.79853989,0.08055351,0.63541834,0.006466
MODEL_A,layer3-0,TVSD,monkeyN,IT,115,0.8291502,0.08350758,0.68743321,0.00697294
MODEL_A,layer3-0,TVSD,monkeyN,IT,116,0.71262668,0.07145157,0.50769902,0.00510394
MODEL_A,layer3-0,TVSD,monkeyN,IT,117,0.76013729,0.07643517,0.56471483,0.00570994
MODEL_A,layer3-0,TVSD,monkeyN,IT,118,0.70130976,0.07047413,0.49133625,0.00496156
MODEL_A,layer3-0,TVSD,monkeyN,IT,119,0.76142041,0.07642606,0.57956483,0.00583897
MODEL_A,layer3-0,TVSD,monkeyN,IT,120,0.75716149,0.07595459,0.57206568,0.00575674
MODEL_A,layer3-0,TVSD,monkeyN,IT,121,0.79953578,0.08022499,0.63911843,0.00643465
MODEL_A,layer3-0,TVSD,monkeyN,IT,122,0.81621943,0.0821689,0.66593815,0.00674893
MODEL_A,layer3-0,TVSD,monkeyN,IT,123,0.83604956,0.08452682,0.69442609,0.00709825
MODEL_A,layer3-0,TVSD,monkeyN,IT,124,0.73916939,0.074404,0.52511787,0.00532061
MODEL_A,layer3-0,TVSD,monkeyN,IT,125,0.76403601,0.07717061,0.58375047,0.0059553
MODEL_A,layer3-0,TVSD,monkeyN,IT,126,0.75204713,0.07551182,0.56554185,0.0057017
MODEL_A,layer3-0,TVSD,monkeyN,IT,127,0.7299313,0.07319991,0.53272783,0.0053575
MODEL_A,layer3-0,TVSD,monkeyN,IT,128,0.71607637,0.0718152,0.51259062,0.00515567
MODEL_A,layer3-0,TVSD,monkeyN,IT,129,0.74233821,0.07589347,0.54216578,0.00566679
MODEL_A,layer3-0,TVSD,monkeyN,IT,130,0.71582293,0.07274728,0.44680506,0.00461467
MODEL_A,layer3-0,TVSD,monkeyN,IT,131,0.76201214,0.07742445,0.56616627,0.00584489
MODEL_A,layer3-0,TVSD,monkeyN,IT,132,0.76429618,0.07676009,0.582402,0.00587449
MODEL_A,layer3-0,TVSD,monkeyN,IT,133,0.67111698,0.06733171,0.44969534,0.00452649
MODEL_A,layer3-0,TVSD,monkeyN,IT,134,0.73747814,0.07403541,0.54279753,0.00547039
MODEL_A,layer3-0,TVSD,monkeyN,IT,135,0.74375619,0.074763,0.54820047,0.00553926
MODEL_A,layer3-0,TVSD,monkeyN,IT,136,0.80105768,0.08071126,0.6239187,0.00633386
MODEL_A,layer3-0,TVSD,monkeyN,IT,137,0.79462822,0.0815731,0.59379252,0.0062575
MODEL_A,layer3-0,TVSD,monkeyN,IT,138,0.79311685,0.08011819,0.62804513,0.00640883
MODEL_A,layer3-0,TVSD,monkeyN,IT,139,0.70946432,0.07140766,0.50181449,0.0050836
MODEL_A,layer3-0,TVSD,monkeyN,IT,140,0.63512029,0.06423204,0.3803267,0.00388999
MODEL_A,layer3-0,TVSD,monkeyN,IT,141,0.64079305,0.06445322,0.40659216,0.00411351
MODEL_A,layer3-0,TVSD,monkeyN,IT,142,0.64757333,0.06500635,0.4181086,0.0042133
MODEL_A,layer3-0,TVSD,monkeyN,IT,143,0.69110689,0.06942932,0.47545983,0.00479854
MODEL_A,layer3-0,TVSD,monkeyN,IT,144,0.77951472,0.07894261,0.58174651,0.00596634
MODEL_A,layer3-0,TVSD,monkeyN,IT,145,0.61932353,0.06252232,0.38030523,0.00387585
MODEL_A,layer3-0,TVSD,monkeyN,IT,146,0.67406871,0.06789572,0.42153275,0.00427669
MODEL_A,layer3-0,TVSD,monkeyN,IT,147,0.67347063,0.06787059,0.45275946,0.00459826
MODEL_A,layer3-0,TVSD,monkeyN,IT,148,0.66766094,0.06722199,0.44473553,0.0045083
MODEL_A,layer3-0,TVSD,monkeyN,IT,149,0.72076002,0.07249225,0.51806641,0.00524067
MODEL_A,layer3-0,TVSD,monkeyN,IT,150,0.71028175,0.07171712,0.50428711,0.00514117
MODEL_A,layer3-0,TVSD,monkeyN,IT,151,0.74153378,0.07644917,0.54846732,0.00582954
MODEL_A,layer3-0,TVSD,monkeyN,IT,152,0.70996311,0.07559657,0.48950411,0.00554995
MODEL_A,layer3-0,TVSD,monkeyN,IT,153,0.70558262,0.0717303,0.4957082,0.00512313
MODEL_A,layer3-0,TVSD,monkeyN,IT,154,0.69669847,0.07093973,0.47464238,0.00492103
MODEL_A,layer3-0,TVSD,monkeyN,IT,155,0.73772878,0.0745923,0.5319736,0.00543857
MODEL_A,layer3-0,TVSD,monkeyN,IT,156,0.70117541,0.07217809,0.48413738,0.0051301
MODEL_A,layer3-0,TVSD,monkeyN,IT,157,0.7370502,0.07680185,0.50911244,0.00552794
MODEL_A,layer3-0,TVSD,monkeyN,IT,158,0.72390643,0.07639852,0.50801276,0.00565822
MODEL_A,layer3-0,TVSD,monkeyN,IT,159,0.64984954,0.06575695,0.39985026,0.00409407
MODEL_A,layer3-0,TVSD,monkeyN,IT,160,0.69476818,0.07250308,0.47289027,0.00514984
MODEL_A,layer3-0,TVSD,monkeyN,IT,161,0.69798458,0.07025616,0.47905772,0.00485361
MODEL_A,layer3-0,TVSD,monkeyN,IT,162,0.69288551,0.07029395,0.45616489,0.00469499
MODEL_A,layer3-0,TVSD,monkeyN,IT,163,0.71520121,0.07370357,0.49463425,0.00525297
MODEL_A,layer3-0,TVSD,monkeyN,IT,164,0.64669164,0.06710025,0.3719115,0.00400399
MODEL_A,layer3-0,TVSD,monkeyN,IT,165,0.64113914,0.06989,0.40249054,0.00478279
MODEL_A,layer3-0,TVSD,monkeyN,IT,166,0.68668608,0.06994878,0.45357832,0.00470648
MODEL_A,layer3-0,TVSD,monkeyN,IT,167,0.73154728,0.08187644,0.53027175,0.0066425
MODEL_A,layer3-0,TVSD,monkeyN,IT,168,0.69336775,0.07064477,0.46932377,0.00487198
MODEL_A,layer3-0,TVSD,monkeyN,IT,169,0.64078245,0.06678623,0.39036858,0.0042406
MODEL_A,layer3-0,TVSD,monkeyN,IT,170,0.59962975,0.06758455,0.34712444,0.00440975
MODEL_A,layer3-0,TVSD,monkeyN,IT,171,0.67570803,0.07146855,0.41693653,0.00466425
MODEL_A,layer3-0,TVSD,monkeyN,IT,172,0.72656239,0.07396099,0.52744278,0.00546556
MODEL_A,layer3-0,TVSD,monkeyN,IT,173,0.54943017,0.05717765,0.30078976,0.00325755
MODEL_A,layer3-0,TVSD,monkeyN,IT,174,0.7270413,0.07420307,0.51617748,0.00537681
MODEL_A,layer3-0,TVSD,monkeyN,IT,175,0.75102138,0.08024886,0.52716954,0.00601899
MODEL_A,layer3-0,TVSD,monkeyN,IT,176,0.72136584,0.07363653,0.51931464,0.00541136
MODEL_A,layer3-0,TVSD,monkeyN,IT,177,0.6852869,0.07088644,0.40391884,0.00432191
MODEL_A,layer3-5,TVSD,monkeyF,IT,0,0.34833048,0.03527596,0.10669896,0.0010943
MODEL_A,layer3-5,TVSD,monkeyF,IT,1,0.11175427,0.01135305,0.01247709,0.00012877
MODEL_A,layer3-5,TVSD,monkeyF,IT,2,0.33045491,0.03346563,0.0807971,0.00082865
MODEL_A,layer3-5,TVSD,monkeyF,IT,3,0.2279465,0.0231577,0.04997955,0.00051584
MODEL_A,layer3-5,TVSD,monkeyF,IT,4,0.20406434,0.02100032,0.03584589,0.00037963
MODEL_A,layer3-5,TVSD,monkeyF,IT,5,0.23766739,0.02507574,0.03948654,0.00043956
MODEL_A,layer3-5,TVSD,monkeyF,IT,6,0.23134346,0.02375333,0.05333799,0.0005623
MODEL_A,layer3-5,TVSD,monkeyF,IT,7,0.60081007,0.06401929,0.33345882,0.00378608
MODEL_A,layer3-5,TVSD,monkeyF,IT,8,0.33917585,0.03459414,0.0872364,0.00090751
MODEL_A,layer3-5,TVSD,monkeyF,IT,9,0.39392689,0.04005192,0.13551542,0.00140089
MODEL_A,layer3-5,TVSD,monkeyF,IT,10,0.3786389,0.03836327,0.13276365,0.00136289
MODEL_A,layer3-5,TVSD,monkeyF,IT,11,0.26614878,0.02699272,0.07051279,0.00072529
MODEL_A,layer3-5,TVSD,monkeyF,IT,12,0.24595371,0.02498115,0.03518635,0.00036299
MODEL_A,layer3-5,TVSD,monkeyF,IT,13,0.39670712,0.04105858,0.15714501,0.00168333
MODEL_A,layer3-5,TVSD,monkeyF,IT,14,0.39167098,0.04180754,0.15122503,0.00172302
MODEL_A,layer3-5,TVSD,monkeyF,IT,15,0.56494192,0.06081124,0.31464026,0.00364565
MODEL_A,layer3-5,TVSD,monkeyF,IT,16,0.24455387,0.02516805,0.05569139,0.00058985
MODEL_A,layer3-5,TVSD,monkeyF,IT,17,0.35781856,0.0374376,0.10760238,0.00117791
MODEL_A,layer3-5,TVSD,monkeyF,IT,18,0.31602292,0.03213943,0.08483223,0.0008774
MODEL_A,layer3-5,TVSD,monkeyF,IT,19,0.49226868,0.05001659,0.22655823,0.00233886
MODEL_A,layer3-5,TVSD,monkeyF,IT,20,0.41883992,0.0424029,0.16630685,0.00170453
MODEL_A,layer3-5,TVSD,monkeyF,IT,21,0.49947474,0.05170425,0.22117261,0.00237005
MODEL_A,layer3-5,TVSD,monkeyF,IT,22,0.45563985,0.04698814,0.18181126,0.00193354
MODEL_A,layer3-5,TVSD,monkeyF,IT,23,0.49891165,0.05438984,0.24465436,0.00290764
MODEL_A,layer3-5,TVSD,monkeyF,IT,24,0.2685385,0.02758171,0.04234583,0.00044672
MODEL_A,layer3-5,TVSD,monkeyF,IT,25,0.201432,0.02031744,0.04056071,0.00041265
MODEL_A,layer3-5,TVSD,monkeyF,IT,26,0.36632597,0.03693935,0.10247305,0.00104196
MODEL_A,layer3-5,TVSD,monkeyF,IT,27,0.3419298,0.03515243,0.11001402,0.00116275
MODEL_A,layer3-5,TVSD,monkeyF,IT,28,0.34614695,0.03550708,0.10925314,0.00114959
MODEL_A,layer3-5,TVSD,monkeyF,IT,29,0.32981659,0.03416389,0.10684657,0.00114644
MODEL_A,layer3-5,TVSD,monkeyF,IT,30,0.53121712,0.05746641,0.27656524,0.00323654
MODEL_A,layer3-5,TVSD,monkeyF,IT,31,0.1447769,0.01461447,0.01882843,0.00019186
MODEL_A,layer3-5,TVSD,monkeyF,IT,32,0.38863965,0.03928013,0.13559052,0.0013851
MODEL_A,layer3-5,TVSD,monkeyF,IT,33,0.38586234,0.03891141,0.08672559,0.00088193
MODEL_A,layer3-5,TVSD,monkeyF,IT,34,0.32974038,0.03331979,0.09941716,0.00101513
MODEL_A,layer3-5,TVSD,monkeyF,IT,35,0.36352264,0.0375978,0.11369286,0.00121617
MODEL_A,layer3-5,TVSD,monkeyF,IT,36,0.29766481,0.0311124,0.08844391,0.00096623
MODEL_A,layer3-5,TVSD,monkeyF,IT,37,0.53866237,0.05633723,0.28479239,0.0031152
MODEL_A,layer3-5,TVSD,monkeyF,IT,38,0.0088192,0.00090119,-0.00327864,-3.424e-05
MODEL_A,layer3-5,TVSD,monkeyF,IT,39,0.21123859,0.02124416,0.04416778,0.00044672
MODEL_A,layer3-5,TVSD,monkeyF,IT,40,0.29794154,0.03018164,0.06874012,0.0007054
MODEL_A,layer3-5,TVSD,monkeyF,IT,41,0.15959195,0.01680183,0.02152663,0.0002386
MODEL_A,layer3-5,TVSD,monkeyF,IT,42,0.49377878,0.05334253,0.21273648,0.0024827
MODEL_A,layer3-5,TVSD,monkeyF,IT,43,0.49899575,0.05137279,0.24210949,0.00256616
MODEL_A,layer3-5,TVSD,monkeyF,IT,44,0.21296829,0.02157371,0.04506028,0.0004624
MODEL_A,layer3-5,TVSD,monkeyF,IT,45,0.13893901,0.01403433,0.01585406,0.00016176
MODEL_A,layer3-5,TVSD,monkeyF,IT,46,0.46077302,0.05196547,0.20342938,0.00258743
MODEL_A,layer3-5,TVSD,monkeyF,IT,47,0.14345374,0.01478124,0.01757256,0.00018657
MODEL_A,layer3-5,TVSD,monkeyF,IT,48,0.15014155,0.01538679,0.02104292,0.000221
MODEL_A,layer3-5,TVSD,monkeyF,IT,49,0.60714858,0.06309262,0.33505847,0.00361816
MODEL_A,layer3-5,TVSD,monkeyF,IT,50,0.48462658,0.049303,0.19944962,0.00206427
MODEL_A,layer3-5,TVSD,monkeyF,IT,51,0.23612738,0.02387732,0.05297511,0.00054169
MODEL_A,layer3-5,TVSD,monkeyF,IT,52,0.27667559,0.02928577,0.07653443,0.00085749
MODEL_A,layer3-5,TVSD,monkeyF,IT,53,0.33848857,0.03500965,0.10402225,0.00111279
MODEL_A,layer3-5,TVSD,monkeyF,IT,54,0.2138224,0.02204346,0.0425821,0.00045256
MODEL_A,layer3-5,TVSD,monkeyF,IT,55,0.06684963,0.00681775,-0.00225143,-2.342e-05
MODEL_A,layer3-5,TVSD,monkeyF,IT,56,0.60053142,0.06087452,0.27796771,0.00285624
MODEL_A,layer3-5,TVSD,monkeyF,IT,57,0.52494668,0.05309854,0.24591544,0.00251606
MODEL_A,layer3-5,TVSD,monkeyF,IT,58,0.61479512,0.06354631,0.37767441,0.00403494
MODEL_A,layer3-5,TVSD,monkeyF,IT,59,0.63863649,0.06472078,0.40758862,0.00418603
MODEL_A,layer3-5,TVSD,monkeyF,IT,60,0.60221345,0.0609462,0.36064672,0.00369381
MODEL_A,layer3-5,TVSD,monkeyF,IT,61,0.47025276,0.04725154,0.21131796,0.00213356
MODEL_A,layer3-5,TVSD,monkeyF,IT,62,0.44868852,0.04532004,0.19930081,0.00203329
MODEL_A,layer3-5,TVSD,monkeyF,IT,63,0.53972661,0.05429443,0.26991182,0.0027314
MODEL_A,layer3-5,TVSD,monkeyF,IT,64,0.63757591,0.06462042,0.39542604,0.00406201
MODEL_A,layer3-5,TVSD,monkeyF,IT,65,0.36743674,0.03713219,0.1336359,0.00136477
MODEL_A,layer3-5,TVSD,monkeyF,IT,66,0.68447651,0.06949077,0.44729693,0.00461034
MODEL_A,layer3-5,TVSD,monkeyF,IT,67,0.65712553,0.0666348,0.42948758,0.00441628
MODEL_A,layer3-5,TVSD,monkeyF,IT,68,0.65588383,0.0670839,0.43010245,0.0044994
MODEL_A,layer3-5,TVSD,monkeyF,IT,69,0.65560689,0.0693375,0.42543444,0.00475863
MODEL_A,layer3-5,TVSD,monkeyF,IT,70,0.64206101,0.06647096,0.40866643,0.00438006
MODEL_A,layer3-5,TVSD,monkeyF,IT,71,0.52169401,0.05334751,0.26097724,0.00272897
MODEL_A,layer3-5,TVSD,monkeyF,IT,72,0.59742606,0.06033142,0.34441931,0.00351242
MODEL_A,layer3-5,TVSD,monkeyF,IT,73,0.4822665,0.04842897,0.22265967,0.00224532
MODEL_A,layer3-5,TVSD,monkeyF,IT,74,0.74896655,0.07669457,0.55753276,0.00584621
MODEL_A,layer3-5,TVSD,monkeyF,IT,75,0.68750087,0.0732105,0.47265635,0.00535976
MODEL_A,layer3-5,TVSD,monkeyF,IT,76,0.68308121,0.07356085,0.46632473,0.00540801
MODEL_A,layer3-5,TVSD,monkeyF,IT,77,0.60576277,0.06293173,0.36481749,0.0039374
MODEL_A,layer3-5,TVSD,monkeyF,IT,78,0.60696113,0.06372378,0.36515215,0.0040249
MODEL_A,layer3-5,TVSD,monkeyF,IT,79,0.52602325,0.05285676,0.2626323,0.00265179
MODEL_A,layer3-5,TVSD,monkeyF,IT,80,0.74218509,0.07532471,0.54945634,0.00565957
MODEL_A,layer3-5,TVSD,monkeyF,IT,81,0.74026337,0.0772252,0.5479571,0.00596338
MODEL_A,layer3-5,TVSD,monkeyF,IT,82,0.66259302,0.0703754,0.43902048,0.00495259
MODEL_A,layer3-5,TVSD,monkeyF,IT,83,0.54121593,0.05521922,0.29289752,0.00304898
MODEL_A,layer3-5,TVSD,monkeyF,IT,84,0.34038825,0.03777529,0.11499933,0.00141632
MODEL_A,layer3-5,TVSD,monkeyF,IT,85,0.42566338,0.0455213,0.15941866,0.00182321
MODEL_A,layer3-5,TVSD,monkeyF,IT,86,0.18186542,0.02050804,0.03268642,0.00041564
MODEL_A,layer3-5,TVSD,monkeyF,IT,87,0.35483976,0.03577247,0.1160049,0.00117899
MODEL_A,layer3-5,TVSD,monkeyF,IT,88,0.30751361,0.03102665,0.09140003,0.00093044
MODEL_A,layer3-5,TVSD,monkeyF,IT,89,-0.00537778,-0.00054669,-0.02179931,-0.00022528
MODEL_A,layer3-5,TVSD,monkeyF,IT,90,0.23003028,0.02381196,0.02658306,0.00028486
MODEL_A,layer3-5,TVSD,monkeyF,IT,91,0.28868541,0.02920784,0.07759165,0.00079426
MODEL_A,layer3-5,TVSD,monkeyF,IT,92,0.17409563,0.01803288,0.03021491,0.00032417
MODEL_A,layer3-5,TVSD,monkeyF,IT,93,0.52729196,0.0534141,0.2768221,0.0028406
MODEL_A,layer3-5,TVSD,monkeyF,IT,94,0.42804856,0.04368607,0.17357962,0.001808
MODEL_A,layer3-5,TVSD,monkeyF,IT,95,0.36469232,0.03971381,0.12935496,0.00153396
MODEL_A,layer3-5,TVSD,monkeyF,IT,96,-0.0886227,-0.00900849,-0.01673594,-0.00017293
MODEL_A,layer3-5,TVSD,monkeyF,IT,97,0.36550775,0.0374524,0.13292452,0.00139563
MODEL_A,layer3-5,TVSD,monkeyF,IT,98,0.01074431,0.0011544,-0.00849206,-9.803e-05
MODEL_A,layer3-5,TVSD,monkeyF,IT,99,0.11516342,0.01231557,0.00559582,6.399e-05
MODEL_A,layer3-5,TVSD,monkeyF,IT,100,0.22264306,0.02437541,0.03829802,0.00045905
MODEL_A,layer3-5,TVSD,monkeyF,IT,101,0.39490951,0.04037267,0.1479337,0.00154613
MODEL_A,layer3-5,TVSD,monkeyF,IT,102,0.11316827,0.01142132,0.01062799,0.00010825
MODEL_A,layer3-5,TVSD,monkeyF,IT,103,0.0747499,0.00776608,0.00357969,3.864e-05
MODEL_A,layer3-5,TVSD,monkeyF,IT,104,0.19568585,0.02170755,0.0214702,0.0002642
MODEL_A,layer3-5,TVSD,monkeyF,IT,105,0.12312768,0.01299083,0.01296981,0.00014438
MODEL_A,layer3-5,TVSD,monkeyF,IT,106,0.30696597,0.03188926,0.09209406,0.00099389
MODEL_A,layer3-5,TVSD,monkeyF,IT,107,0.25345017,0.02587784,0.06387956,0.00066594
MODEL_A,layer3-5,TVSD,monkeyF,IT,108,0.17389347,0.01757475,0.02953817,0.00030171
MODEL_A,layer3-5,TVSD,monkeyF,IT,109,0.17734939,0.01821994,0.03143588,0.00033179
MODEL_A,layer3-5,TVSD,monkeyF,IT,110,0.35721913,0.03996345,0.11963278,0.00149729
MODEL_A,layer3-5,TVSD,monkeyF,IT,111,0.35679352,0.04054654,0.12243249,0.00158114
MODEL_A,layer3-5,TVSD,monkeyF,IT,112,0.36425314,0.0367401,0.13084082,0.00133112
MODEL_A,layer3-5,TVSD,monkeyF,IT,113,0.30241378,0.03075338,0.091439,0.00094561
MODEL_A,layer3-5,TVSD,monkeyF,IT,114,0.27999519,0.02872458,0.07468556,0.00078604
MODEL_A,layer3-5,TVSD,monkeyF,IT,115,0.43301773,0.04419277,0.17712571,0.0018449
MODEL_A,layer3-5,TVSD,monkeyF,IT,116,0.26435919,0.02761592,0.06314672,0.0006891
MODEL_A,layer3-5,TVSD,monkeyF,IT,117,0.13572812,0.01382574,0.00774057,8.032e-05
MODEL_A,layer3-5,TVSD,monkeyF,IT,118,0.04245739,0.00432891,-0.00604193,-6.281e-05
MODEL_A,layer3-5,TVSD,monkeyF,IT,119,0.04746988,0.00522362,-0.04415618,-0.00053469
MODEL_A,layer3-5,TVSD,monkeyF,IT,120,0.42142637,0.04573148,0.17728337,0.00208764
MODEL_A,layer3-5,TVSD,monkeyF,IT,121,0.44961661,0.05069246,0.20110656,0.0025564
MODEL_A,layer3-5,TVSD,monkeyF,IT,122,0.26070171,0.02805536,0.06662957,0.00077163
MODEL_A,layer3-5,TVSD,monkeyF,IT,123,0.18916637,0.01936396,0.03570745,0.00037416
MODEL_A,layer3-5,TVSD,monkeyF,IT,124,0.12373536,0.0124752,-0.00240202,-2.442e-05
MODEL_A,layer3-5,TVSD,monkeyF,IT,125,0.08362779,0.00861616,-0.00743458,-7.892e-05
MODEL_A,layer3-5,TVSD,monkeyF,IT,126,0.05122281,0.0053715,-0.01726753,-0.00018989
MODEL_A,layer3-5,TVSD,monkeyF,IT,127,0.22708722,0.02529057,0.01562346,0.00019378
MODEL_A,layer3-5,TVSD,monkeyF,IT,128,0.36439174,0.04109699,0.11833318,0.00150518
MODEL_A,layer3-5,TVSD,monkeyF,IT,129,0.3895372,0.0440204,0.10648678,0.0013599
MODEL_A,layer3-5,TVSD,monkeyF,IT,130,0.17731547,0.01817596,0.03091314,0.00032482
MODEL_A,layer3-5,TVSD,monkeyF,IT,131,0.31360143,0.03160891,0.0920801,0.00093547
MODEL_A,layer3-5,TVSD,monkeyF,IT,132,0.66641852,0.0707082,0.43527267,0.00490012
MODEL_A,layer3-5,TVSD,monkeyF,IT,133,0.62452736,0.0643928,0.38690415,0.00411315
MODEL_A,layer3-5,TVSD,monkeyF,IT,134,0.56067899,0.06379332,0.29642865,0.00383744
MODEL_A,layer3-5,TVSD,monkeyF,IT,135,0.64828421,0.06618722,0.40836582,0.00425664
MODEL_A,layer3-5,TVSD,monkeyF,IT,136,0.58712315,0.05997028,0.34017536,0.00354909
MODEL_A,layer3-5,TVSD,monkeyF,IT,137,0.5550217,0.0557768,0.28917031,0.00292039
MODEL_A,layer3-5,TVSD,monkeyF,IT,138,0.61706917,0.06588278,0.38032876,0.00433546
MODEL_A,layer3-5,TVSD,monkeyF,IT,139,0.64695388,0.06839492,0.40484806,0.00452473
MODEL_A,layer3-5,TVSD,monkeyF,IT,140,0.56989882,0.06022839,0.31955888,0.00356909
MODEL_A,layer3-5,TVSD,monkeyF,IT,141,0.67612015,0.06940615,0.44605636,0.00470043
MODEL_A,layer3-5,TVSD,monkeyF,IT,142,0.64251798,0.07061727,0.41282434,0.00498674
MODEL_A,layer3-5,TVSD,monkeyF,IT,143,0.51775933,0.05230362,0.26591457,0.00271362
MODEL_A,layer3-5,TVSD,monkeyF,IT,144,0.64391366,0.06502942,0.41455576,0.00422812
