dataset,model,layer,roi,subject,rsa,cka
EEG2,MODEL_A,layer3-10,temporal,sub-05,0.07775727954783257,0.07503906272478217
EEG2,MODEL_A,layer3-10,temporal,sub-06,0.10812277669751286,0.11929052756569565
EEG2,MODEL_A,layer3-10,temporal,sub-07,0.09166162716718187,0.0867500649287509
EEG2,MODEL_A,layer3-10,temporal,sub-08,0.09496711338539689,0.1068066850584385
EEG2,MODEL_A,layer3-10,temporal,sub-09,0.10190262138548885,0.03657583656271939
EEG2,MODEL_A,layer3-10,temporal,sub-10,0.10362555430750232,0.11010991777945088
EEG2,MODEL_A,layer3-10,frontal,sub-01,0.0025006526952789996,0.03423756369391841
EEG2,MODEL_A,layer3-10,frontal,sub-02,0.0022045334584173382,0.021607827525354395
EEG2,MODEL_A,layer3-10,frontal,sub-03,0.0189182118598437,0.04903899345480088
EEG2,MODEL_A,layer3-10,frontal,sub-04,0.037961287708641135,0.03296511070914437
EEG2,MODEL_A,layer3-10,frontal,sub-05,-0.011265614807730443,0.044181937389600336
EEG2,MODEL_A,layer3-10,frontal,sub-06,0.04194417854006899,0.0665616778701269
EEG2,MODEL_A,layer3-10,frontal,sub-07,0.004025466930128888,0.05376786798140287
EEG2,MODEL_A,layer3-10,frontal,sub-08,0.07728343152620001,0.07511514803565895
EEG2,MODEL_A,layer3-10,frontal,sub-09,0.009160209548320903,0.016789591944152703
EEG2,MODEL_A,layer3-10,frontal,sub-10,0.03216171193535136,0.03166444933035873
EEG2,MODEL_A,layer3-10,central,sub-01,0.07413582364072868,0.012517238759971997
EEG2,MODEL_A,layer3-10,central,sub-02,0.06287861914751461,0.025216528875994
EEG2,MODEL_A,layer3-10,central,sub-03,0.014043091425341842,0.009005282373207264
EEG2,MODEL_A,layer3-10,central,sub-04,0.12555238365034085,0.04339410091584545
EEG2,MODEL_A,layer3-10,central,sub-05,0.09293600297305146,0.09005577926402773
EEG2,MODEL_A,layer3-10,central,sub-06,0.07105500373385254,0.08393013323221708
EEG2,MODEL_A,layer3-10,central,sub-07,0.10403277045745533,0.08143180923265714
EEG2,MODEL_A,layer3-10,central,sub-08,0.07042708852582133,0.07619249075638453
EEG2,MODEL_A,layer3-10,central,sub-09,0.06385293427043723,0.027989227758570833
EEG2,MODEL_A,layer3-10,central,sub-10,0.09395759164116281,0.07509831638334427
EEG2,MODEL_A,layer3-10,occipital_parietal,sub-01,0.05078325935510573,-0.00045220351057006266
EEG2,MODEL_A,layer3-10,occipital_parietal,sub-02,0.09567246026550545,0.07093194808100549
EEG2,MODEL_A,layer3-10,occipital_parietal,sub-03,0.08518556357495066,0.11914267237251981
EEG2,MODEL_A,layer3-10,occipital_parietal,sub-04,0.08341769559902897,0.01755503526112521
EEG2,MODEL_A,layer3-10,occipital_parietal,sub-05,0.15102429510616938,0.156653774223698
EEG2,MODEL_A,layer3-10,occipital_parietal,sub-06,0.10870942275115349,0.15119363858188686
EEG2,MODEL_A,layer3-10,occipital_parietal,sub-07,0.1474147795142925,0.19661314095810195
EEG2,MODEL_A,layer3-10,occipital_parietal,sub-08,0.10945306895505227,0.13701611580054446
EEG2,MODEL_A,layer3-10,occipital_parietal,sub-09,0.18798674870538853,0.08656221600061124
EEG2,MODEL_A,layer3-10,occipital_parietal,sub-10,0.09977745148428072,0.15552795824384738
EEG2,MODEL_A,layer3-10,whole_brain,sub-01,0.0600954192283986,0.004900781244313436
EEG2,MODEL_A,layer3-10,whole_brain,sub-02,0.05111484319671453,0.042966108209136246
EEG2,MODEL_A,layer3-10,whole_brain,sub-03,0.03832140127604461,0.09240382168898863
EEG2,MODEL_A,layer3-10,whole_brain,sub-04,0.07473018127519629,0.02497030871689904
EEG2,MODEL_A,layer3-10,whole_brain,sub-05,0.08698859205639989,0.13605992927129745
EEG2,MODEL_A,layer3-10,whole_brain,sub-06,0.09398167275840774,0.14310217761537872
EEG2,MODEL_A,layer3-10,whole_brain,sub-07,0.13575421849652658,0.1778402917615706
EEG2,MODEL_A,layer3-10,whole_brain,sub-08,0.11005707094475124,0.1329947313542743
EEG2,MODEL_A,layer3-10,whole_brain,sub-09,0.11897098441724069,0.06836227888805747
EEG2,MODEL_A,layer3-10,whole_brain,sub-10,0.07089427614002389,0.13464642551867875
EEG2,MODEL_A,layer3-15,occipital,sub-01,0.0446567640887031,0.1276928463374343
EEG2,MODEL_A,layer3-15,occipital,sub-02,0.1293894325026371,0.0962185735032579
EEG2,MODEL_A,layer3-15,occipital,sub-03,0.04240011966498515,0.14539878999012462
EEG2,MODEL_A,layer3-15,occipital,sub-04,0.12854010110525202,0.1036627649121814
EEG2,MODEL_A,layer3-15,occipital,sub-05,0.12118736625777159,0.17773042582633108
EEG2,MODEL_A,layer3-15,occipital,sub-06,0.08747850556243533,0.18175629599459123
EEG2,MODEL_A,layer3-15,occipital,sub-07,0.10968127004846422,0.21992699647320868
EEG2,MODEL_A,layer3-15,occipital,sub-08,0.08549763287503943,0.15728098546549993
EEG2,MODEL_A,layer3-15,occipital,sub-09,0.23927463841588248,0.11726506515494386
EEG2,MODEL_A,layer3-15,occipital,sub-10,0.08192501065341704,0.17972496407177058
EEG2,MODEL_A,layer3-15,parietal,sub-01,0.035620640595575376,-0.0006848131278485753
EEG2,MODEL_A,layer3-15,parietal,sub-02,0.09626074212678361,0.0690713499755913
EEG2,MODEL_A,layer3-15,parietal,sub-03,0.04875491911036495,0.10043235910166695
EEG2,MODEL_A,layer3-15,parietal,sub-04,0.05507626853542703,0.013615127694275203
EEG2,MODEL_A,layer3-15,parietal,sub-05,0.1291552307491079,0.14217236763171548
EEG2,MODEL_A,layer3-15,parietal,sub-06,0.1157099211050616,0.15366335215350607
EEG2,MODEL_A,layer3-15,parietal,sub-07,0.13756895651632853,0.16938327154172844
EEG2,MODEL_A,layer3-15,parietal,sub-08,0.08938798610547508,0.13185803415955022
EEG2,MODEL_A,layer3-15,parietal,sub-09,0.15380494394001248,0.08655533798307821
EEG2,MODEL_A,layer3-15,parietal,sub-10,0.10005632941901,0.17012390713526607
EEG2,MODEL_A,layer3-15,temporal,sub-01,0.048286232944081534,0.09740123252344134
EEG2,MODEL_A,layer3-15,temporal,sub-02,0.08588492900109623,0.06652904563084043
EEG2,MODEL_A,layer3-15,temporal,sub-03,0.05862976493877334,0.08282969640923066
EEG2,MODEL_A,layer3-15,temporal,sub-04,0.07966576767950619,0.0773561307532272
EEG2,MODEL_A,layer3-15,temporal,sub-05,0.11605268711749556,0.08810443407572635
EEG2,MODEL_A,layer3-15,temporal,sub-06,0.1359765026006186,0.1452395970638602
EEG2,MODEL_A,layer3-15,temporal,sub-07,0.1036046537083961,0.09981804599628052
EEG2,MODEL_A,layer3-15,temporal,sub-08,0.11409220194942475,0.128218604743434
EEG2,MODEL_A,layer3-15,temporal,sub-09,0.12279347324734961,0.04238633723738772
EEG2,MODEL_A,layer3-15,temporal,sub-10,0.10461170173254251,0.13424506705519007
EEG2,MODEL_A,layer3-15,frontal,sub-01,-0.008137492021854697,0.04438748590343988
EEG2,MODEL_A,layer3-15,frontal,sub-02,0.03266645245850758,0.020772891213131247
EEG2,MODEL_A,layer3-15,frontal,sub-03,0.0278031575484659,0.04927714494614597
EEG2,MODEL_A,layer3-15,frontal,sub-04,0.056307321439463626,0.039281188368922124
EEG2,MODEL_A,layer3-15,frontal,sub-05,0.00532053863797393,0.04942052500169832
EEG2,MODEL_A,layer3-15,frontal,sub-06,0.06322422113219592,0.07874626931984065
EEG2,MODEL_A,layer3-15,frontal,sub-07,0.00573850490935984,0.05629221889108179
EEG2,MODEL_A,layer3-15,frontal,sub-08,0.09419081951338942,0.08769024406241141
EEG2,MODEL_A,layer3-15,frontal,sub-09,0.012553263250903888,0.018035216868571537
EEG2,MODEL_A,layer3-15,frontal,sub-10,0.07204401539142848,0.038960604241891086
EEG2,MODEL_A,layer3-15,central,sub-01,0.04117125687924332,0.01689515096780328
EEG2,MODEL_A,layer3-15,central,sub-02,0.06910130887399753,0.02879968534791376
EEG2,MODEL_A,layer3-15,central,sub-03,0.009566006867036823,0.008289331118333482
EEG2,MODEL_A,layer3-15,central,sub-04,0.11891514057528003,0.0506560104502206
EEG2,MODEL_A,layer3-15,central,sub-05,0.08862989040652046,0.09620816036384773
EEG2,MODEL_A,layer3-15,central,sub-06,0.07237486461781138,0.09376189212743218
EEG2,MODEL_A,layer3-15,central,sub-07,0.10364758414412241,0.09000384508105409
EEG2,MODEL_A,layer3-15,central,sub-08,0.07774586189033887,0.0884848502918859
EEG2,MODEL_A,layer3-15,central,sub-09,0.06034450789551095,0.036415105865641936
EEG2,MODEL_A,layer3-15,central,sub-10,0.08060024703806713,0.08573550805376035
EEG2,MODEL_A,layer3-15,occipital_parietal,sub-01,0.035823993242251946,0.002329988008103035
EEG2,MODEL_A,layer3-15,occipital_parietal,sub-02,0.10640510983866348,0.07679118340577575
EEG2,MODEL_A,layer3-15,occipital_parietal,sub-03,0.048353023046880717,0.11591998133335829
EEG2,MODEL_A,layer3-15,occipital_parietal,sub-04,0.062074641424501524,0.019029597677144124
EEG2,MODEL_A,layer3-15,occipital_parietal,sub-05,0.12957298447522864,0.15590196649390742
EEG2,MODEL_A,layer3-15,occipital_parietal,sub-06,0.1101847310607577,0.16353425490957468
EEG2,MODEL_A,layer3-15,occipital_parietal,sub-07,0.13441578283717698,0.19684513442036436
EEG2,MODEL_A,layer3-15,occipital_parietal,sub-08,0.09036348734128374,0.143054154185597
EEG2,MODEL_A,layer3-15,occipital_parietal,sub-09,0.17741620393507934,0.0961482456123933
EEG2,MODEL_A,layer3-15,occipital_parietal,sub-10,0.09639271263037427,0.17684323118309725
EEG2,MODEL_A,layer3-15,whole_brain,sub-01,0.038769653234673664,0.008921740172418185
EEG2,MODEL_A,layer3-15,whole_brain,sub-02,0.0759486671705258,0.04811700728633239
EEG2,MODEL_A,layer3-15,whole_brain,sub-03,0.027608439839840595,0.09155640248395788
EEG2,MODEL_A,layer3-15,whole_brain,sub-04,0.07041149950418601,0.02817725662073478
EEG2,MODEL_A,layer3-15,whole_brain,sub-05,0.08767212905778803,0.13977621705389456
EEG2,MODEL_A,layer3-15,whole_brain,sub-06,0.10442565100166501,0.15915026921772926
EEG2,MODEL_A,layer3-15,whole_brain,sub-07,0.11818285529359364,0.1814086982240382
EEG2,MODEL_A,layer3-15,whole_brain,sub-08,0.10268480416468691,0.1448859946278712
EEG2,MODEL_A,layer3-15,whole_brain,sub-09,0.11540836103405672,0.07722416115175225
EEG2,MODEL_A,layer3-15,whole_brain,sub-10,0.08320657065279057,0.15546255458645034
EEG2,MODEL_A,layer3-20,occipital,sub-01,0.05924900839683065,0.11564615911084265
EEG2,MODEL_A,layer3-20,occipital,sub-02,0.110474929547164,0.08844114730974066
EEG2,MODEL_A,layer3-20,occipital,sub-03,0.04680415369077943,0.12878493378406344
EEG2,MODEL_A,layer3-20,occipital,sub-04,0.1325347765271957,0.10307820659892757
EEG2,MODEL_A,layer3-20,occipital,sub-05,0.11953755744338689,0.16042971787797053
EEG2,MODEL_A,layer3-20,occipital,sub-06,0.07407030991502031,0.17263966933521196
EEG2,MODEL_A,layer3-20,occipital,sub-07,0.11352644320909823,0.20648986636672276
EEG2,MODEL_A,layer3-20,occipital,sub-08,0.09296580594977863,0.15228625629672585
EEG2,MODEL_A,layer3-20,occipital,sub-09,0.24040473867177534,0.11321109774016966
EEG2,MODEL_A,layer3-20,occipital,sub-10,0.055999739186119585,0.15706654008609428
EEG2,MODEL_A,layer3-20,parietal,sub-01,0.035057388781441864,-0.0009538414854551572
EEG2,MODEL_A,layer3-20,parietal,sub-02,0.08303978355610933,0.06657338123508263
EEG2,MODEL_A,layer3-20,parietal,sub-03,0.05880095298417531,0.09140261062781492
EEG2,MODEL_A,layer3-20,parietal,sub-04,0.06638664882924437,0.011227747407673946
EEG2,MODEL_A,layer3-20,parietal,sub-05,0.13140582743303852,0.13127817490866944
EEG2,MODEL_A,layer3-20,parietal,sub-06,0.09364179763841197,0.14825518851184602
EEG2,MODEL_A,layer3-20,parietal,sub-07,0.14980190877788072,0.1637130603077674
EEG2,MODEL_A,layer3-20,parietal,sub-08,0.09839562899140952,0.1287533946303887
EEG2,MODEL_A,layer3-20,parietal,sub-09,0.16630183812999577,0.08526646358970008
EEG2,MODEL_A,layer3-20,parietal,sub-10,0.07880410836285437,0.15390353754397837
EEG2,MODEL_A,layer3-20,temporal,sub-01,0.04558898813341737,0.08938508465105659
EEG2,MODEL_A,layer3-20,temporal,sub-02,0.0801125719725417,0.06331030447703168
EEG2,MODEL_A,layer3-20,temporal,sub-03,0.06724355096283248,0.07498339895880539
EEG2,MODEL_A,layer3-20,temporal,sub-04,0.09328333858230045,0.07530038935072193
EEG2,MODEL_A,layer3-20,temporal,sub-05,0.12053275725139696,0.08384350268259909
EEG2,MODEL_A,layer3-20,temporal,sub-06,0.1211900255967448,0.13801243471339947
EEG2,MODEL_A,layer3-20,temporal,sub-07,0.10953025722684939,0.09221450683149182
EEG2,MODEL_A,layer3-20,temporal,sub-08,0.10798971172787694,0.1201028804347257
EEG2,MODEL_A,layer3-20,temporal,sub-09,0.10878704044868442,0.037457037786275155
EEG2,MODEL_A,layer3-20,temporal,sub-10,0.0803115829274146,0.12178511407296524
EEG2,MODEL_A,layer3-20,frontal,sub-01,-0.0037372549033863247,0.041447614696466115
EEG2,MODEL_A,layer3-20,frontal,sub-02,0.03375982669639967,0.018824874989404442
EEG2,MODEL_A,layer3-20,frontal,sub-03,0.037799979418343656,0.045887915389777836
EEG2,MODEL_A,layer3-20,frontal,sub-04,0.06719888677767487,0.039103125428353744
EEG2,MODEL_A,layer3-20,frontal,sub-05,-0.004866917279365649,0.04691906607725252
EEG2,MODEL_A,layer3-20,frontal,sub-06,0.06028189885966914,0.07631382187422794
EEG2,MODEL_A,layer3-20,frontal,sub-07,0.0014336752935316386,0.055994417011525244
EEG2,MODEL_A,layer3-20,frontal,sub-08,0.09593531122864045,0.0817054766999266
EEG2,MODEL_A,layer3-20,frontal,sub-09,0.012174176657163511,0.015520241725389718
EEG2,MODEL_A,layer3-20,frontal,sub-10,0.07251822885533354,0.03533164636855059
EEG2,MODEL_A,layer3-20,central,sub-01,0.04464573413422635,0.015415273687470959
EEG2,MODEL_A,layer3-20,central,sub-02,0.07126985734032022,0.027555491322873764
EEG2,MODEL_A,layer3-20,central,sub-03,0.013859646494360004,0.004040885710813347
EEG2,MODEL_A,layer3-20,central,sub-04,0.13147253449240387,0.05325256036870562
EEG2,MODEL_A,layer3-20,central,sub-05,0.09327813903793795,0.08982367165859952
EEG2,MODEL_A,layer3-20,central,sub-06,0.05934371929607635,0.09225075476375787
EEG2,MODEL_A,layer3-20,central,sub-07,0.10929339386396116,0.08942232547468992
EEG2,MODEL_A,layer3-20,central,sub-08,0.08168288308356882,0.08549051649104154
EEG2,MODEL_A,layer3-20,central,sub-09,0.0629985607740822,0.03439368798796027
EEG2,MODEL_A,layer3-20,central,sub-10,0.051606735225961126,0.07490090089109562
EEG2,MODEL_A,layer3-20,occipital_parietal,sub-01,0.03627108604026097,0.0017771385743660126
EEG2,MODEL_A,layer3-20,occipital_parietal,sub-02,0.09116622027465268,0.07300514467083097
EEG2,MODEL_A,layer3-20,occipital_parietal,sub-03,0.05708463650846645,0.10448837146911961
EEG2,MODEL_A,layer3-20,occipital_parietal,sub-04,0.07289784215573804,0.016636714881952248
EEG2,MODEL_A,layer3-20,occipital_parietal,sub-05,0.13024537580555523,0.1428540734570493
EEG2,MODEL_A,layer3-20,occipital_parietal,sub-06,0.09029805102187424,0.15708492780331357
EEG2,MODEL_A,layer3-20,occipital_parietal,sub-07,0.144504495190231,0.188052224824843
EEG2,MODEL_A,layer3-20,occipital_parietal,sub-08,0.09929371982611283,0.13933423150110957
EEG2,MODEL_A,layer3-20,occipital_parietal,sub-09,0.18688333178213712,0.0941455171594616
EEG2,MODEL_A,layer3-20,occipital_parietal,sub-10,0.07339930117655347,0.15847547010265625
EEG2,MODEL_A,layer3-20,whole_brain,sub-01,0.03501335119992347,0.00785992338726115
EEG2,MODEL_A,layer3-20,whole_brain,sub-02,0.07561501827065922,0.045572567920640725
EEG2,MODEL_A,layer3-20,whole_brain,sub-03,0.035001967777898504,0.08166103557317116
EEG2,MODEL_A,layer3-20,whole_brain,sub-04,0.07392000984684136,0.02580969250282661
EEG2,MODEL_A,layer3-20,whole_brain,sub-05,0.08372647046730289,0.1293526424726128
EEG2,MODEL_A,layer3-20,whole_brain,sub-06,0.08984696767136034,0.15318378124310264
EEG2,MODEL_A,layer3-20,whole_brain,sub-07,0.11851866815282969,0.1736013212049247
EEG2,MODEL_A,layer3-20,whole_brain,sub-08,0.11065965351239507,0.13967974467730088
EEG2,MODEL_A,layer3-20,whole_brain,sub-09,0.11657232362207355,0.073969551137423
EEG2,MODEL_A,layer3-20,whole_brain,sub-10,0.07215373935456675,0.1395469635845095
EEG2,MODEL_A,layer3-25,occipital,sub-01,0.034385361017388226,0.11604909158734285
EEG2,MODEL_A,layer3-25,occipital,sub-02,0.10333064338031661,0.08957136497547764
EEG2,MODEL_A,layer3-25,occipital,sub-03,0.03700091498226444,0.13022739241375447
EEG2,MODEL_A,layer3-25,occipital,sub-04,0.11705803980756474,0.1067406536619784
EEG2,MODEL_A,layer3-25,occipital,sub-05,0.1202766883189344,0.15793998937052842
EEG2,MODEL_A,layer3-25,occipital,sub-06,0.0826829064457397,0.1778117418305353
EEG2,MODEL_A,layer3-25,occipital,sub-07,0.09998124094800745,0.2056642638581289
EEG2,MODEL_A,layer3-25,occipital,sub-08,0.07735106851335617,0.15182182595461838
EEG2,MODEL_A,layer3-25,occipital,sub-09,0.23276387276550944,0.11306788499286011
EEG2,MODEL_A,layer3-25,occipital,sub-10,0.0693111549169412,0.16425692831734437
EEG2,MODEL_A,layer3-25,parietal,sub-01,0.03617825217600175,9.265792318947253e-05
EEG2,MODEL_A,layer3-25,parietal,sub-02,0.07136524667378309,0.07115657226335954
EEG2,MODEL_A,layer3-25,parietal,sub-03,0.04800383947606983,0.09670533495894339
EEG2,MODEL_A,layer3-25,parietal,sub-04,0.07132789592814265,0.011354623654658773
EEG2,MODEL_A,layer3-25,parietal,sub-05,0.13002535693739836,0.13349711092089073
EEG2,MODEL_A,layer3-25,parietal,sub-06,0.10650791908984424,0.15781532866212247
EEG2,MODEL_A,layer3-25,parietal,sub-07,0.13596476594706808,0.165632370999197
EEG2,MODEL_A,layer3-25,parietal,sub-08,0.08920472814403753,0.1338773492396792
EEG2,MODEL_A,layer3-25,parietal,sub-09,0.16345442893830062,0.08451380154169985
EEG2,MODEL_A,layer3-25,parietal,sub-10,0.0867672861216094,0.1682487538618259
EEG2,MODEL_A,layer3-25,temporal,sub-01,0.026907526523740108,0.09779756983082045
EEG2,MODEL_A,layer3-25,temporal,sub-02,0.08052347750246107,0.06790538902753533
EEG2,MODEL_A,layer3-25,temporal,sub-03,0.07921292634079428,0.08070376708304874
EEG2,MODEL_A,layer3-25,temporal,sub-04,0.10416944748146327,0.08254317288646501
EEG2,MODEL_A,layer3-25,temporal,sub-05,0.13918118094394924,0.09046410288108514
EEG2,MODEL_A,layer3-25,temporal,sub-06,0.1409536897148273,0.15202286487535988
EEG2,MODEL_A,layer3-25,temporal,sub-07,0.11158241307551493,0.10124781086347757
EEG2,MODEL_A,layer3-25,temporal,sub-08,0.12425964321452809,0.1306312418365592
EEG2,MODEL_A,layer3-25,temporal,sub-09,0.11925656169704936,0.0402764302431306
EEG2,MODEL_A,layer3-25,temporal,sub-10,0.08346248639892773,0.13759306634199064
EEG2,MODEL_A,layer3-25,frontal,sub-01,-0.02532293264254739,0.044483576030033674
EEG2,MODEL_A,layer3-25,frontal,sub-02,0.04104235655700066,0.018665045432018693
EEG2,MODEL_A,layer3-25,frontal,sub-03,0.051071764837206934,0.04887963649461241
EEG2,MODEL_A,layer3-25,frontal,sub-04,0.08293773014849008,0.04042391896290734
EEG2,MODEL_A,layer3-25,frontal,sub-05,0.008385277528632915,0.04935821844255918
EEG2,MODEL_A,layer3-25,frontal,sub-06,0.0847321256425012,0.08374168086917116
EEG2,MODEL_A,layer3-25,frontal,sub-07,0.01088637094980201,0.05906815099689968
EEG2,MODEL_A,layer3-25,frontal,sub-08,0.10207539208926888,0.0901911048686346
EEG2,MODEL_A,layer3-25,frontal,sub-09,0.013432646609135887,0.017486217151431144
EEG2,MODEL_A,layer3-25,frontal,sub-10,0.07835301212854821,0.03955668205646175
EEG2,MODEL_A,layer3-25,central,sub-01,0.027679757295965342,0.016715672558113785
EEG2,MODEL_A,layer3-25,central,sub-02,0.05845762569308586,0.031246543779116186
EEG2,MODEL_A,layer3-25,central,sub-03,-0.0052530045353830065,0.0062907813328712285
EEG2,MODEL_A,layer3-25,central,sub-04,0.12429278666119496,0.05557349537200255
EEG2,MODEL_A,layer3-25,central,sub-05,0.08951603541067996,0.09643757803610087
EEG2,MODEL_A,layer3-25,central,sub-06,0.0753789309929411,0.10068557726725016
EEG2,MODEL_A,layer3-25,central,sub-07,0.10555892961190166,0.09105118706451402
EEG2,MODEL_A,layer3-25,central,sub-08,0.07179580171364339,0.09322186723020513
EEG2,MODEL_A,layer3-25,central,sub-09,0.07329987822025553,0.0334318866400276
EEG2,MODEL_A,layer3-25,central,sub-10,0.045937370518428056,0.08379555486177577
EEG2,MODEL_A,layer3-25,occipital_parietal,sub-01,0.03651256468938466,0.0028312694436495502
EEG2,MODEL_A,layer3-25,occipital_parietal,sub-02,0.07984649202743917,0.07686712843663125
EEG2,MODEL_A,layer3-25,occipital_parietal,sub-03,0.046894850534230655,0.10883176690276763
EEG2,MODEL_A,layer3-25,occipital_parietal,sub-04,0.0773724769007676,0.01695872291567789
EEG2,MODEL_A,layer3-25,occipital_parietal,sub-05,0.12994903340545377,0.14371234713803752
EEG2,MODEL_A,layer3-25,occipital_parietal,sub-06,0.10249229343398852,0.16569402956120166
EEG2,MODEL_A,layer3-25,occipital_parietal,sub-07,0.13073252106566732,0.18907939642360375
EEG2,MODEL_A,layer3-25,occipital_parietal,sub-08,0.08769996858782299,0.14310257437073495
EEG2,MODEL_A,layer3-25,occipital_parietal,sub-09,0.18271483573317526,0.09352630419678246
EEG2,MODEL_A,layer3-25,occipital_parietal,sub-10,0.08494367544629274,0.17121434800496613
EEG2,MODEL_A,layer3-25,whole_brain,sub-01,0.02904239036168996,0.009419692275629665
EEG2,MODEL_A,layer3-25,whole_brain,sub-02,0.065690118773869,0.048514330957561275
EEG2,MODEL_A,layer3-25,whole_brain,sub-03,0.02441980444760025,0.08660796773151122
EEG2,MODEL_A,layer3-25,whole_brain,sub-04,0.08811852535899346,0.026274098779536917
EEG2,MODEL_A,layer3-25,whole_brain,sub-05,0.09051786797796785,0.13254567004803758
EEG2,MODEL_A,layer3-25,whole_brain,sub-06,0.10745334428592568,0.16381723472813872
EEG2,MODEL_A,layer3-25,whole_brain,sub-07,0.11102034046717828,0.1763287661102622
EEG2,MODEL_A,layer3-25,whole_brain,sub-08,0.10256143499104223,0.14681474132902328
EEG2,MODEL_A,layer3-25,whole_brain,sub-09,0.124199714044018,0.07454953750602862
EEG2,MODEL_A,layer3-25,whole_brain,sub-10,0.0826256630335144,0.15256601180880475
EEG2,MODEL_A,layer3-30,occipital,sub-01,0.02617021619305681,0.11639205441739281
EEG2,MODEL_A,layer3-30,occipital,sub-02,0.1135129500383039,0.09078766810004901
EEG2,MODEL_A,layer3-30,occipital,sub-03,0.050544345025274405,0.13200057547650612
EEG2,MODEL_A,layer3-30,occipital,sub-04,0.1269507342198632,0.10539871520235178
EEG2,MODEL_A,layer3-30,occipital,sub-05,0.13810241673611842,0.15871857066695266
EEG2,MODEL_A,layer3-30,occipital,sub-06,0.11292253875005676,0.1792353504708701
EEG2,MODEL_A,layer3-30,occipital,sub-07,0.10021187374642666,0.20956777346757163
EEG2,MODEL_A,layer3-30,occipital,sub-08,0.10088004657660068,0.1537240226174276
EEG2,MODEL_A,layer3-30,occipital,sub-09,0.2278243732363117,0.11045902880001462
EEG2,MODEL_A,layer3-30,occipital,sub-10,0.09140414179568612,0.1709196177234381
EEG2,MODEL_A,layer3-30,parietal,sub-01,0.0325811476595072,0.0007885191548893724
EEG2,MODEL_A,layer3-30,parietal,sub-02,0.07029924747940543,0.07083087495985053
EEG2,MODEL_A,layer3-30,parietal,sub-03,0.04847178864253702,0.09737821139271641
EEG2,MODEL_A,layer3-30,parietal,sub-04,0.07724172428328231,0.0109429090423191
EEG2,MODEL_A,layer3-30,parietal,sub-05,0.13827687475529585,0.1341067613494414
EEG2,MODEL_A,layer3-30,parietal,sub-06,0.128640065844733,0.15947734177342254
EEG2,MODEL_A,layer3-30,parietal,sub-07,0.12837810108276337,0.16698590733620003
EEG2,MODEL_A,layer3-30,parietal,sub-08,0.09902563604703274,0.1355309752056753
EEG2,MODEL_A,layer3-30,parietal,sub-09,0.15447972886301492,0.08211251462373186
EEG2,MODEL_A,layer3-30,parietal,sub-10,0.10851731135253734,0.1739198687878728
EEG2,MODEL_A,layer3-30,temporal,sub-01,0.04177742233647096,0.09606148605851969
EEG2,MODEL_A,layer3-30,temporal,sub-02,0.0727271532145298,0.06571067965917908
EEG2,MODEL_A,layer3-30,temporal,sub-03,0.07918889674958197,0.08151464329864641
EEG2,MODEL_A,layer3-30,temporal,sub-04,0.12192586921556657,0.08019487314442185
EEG2,MODEL_A,layer3-30,temporal,sub-05,0.12259753125564322,0.09098977267096112
EEG2,MODEL_A,layer3-30,temporal,sub-06,0.15416745774222648,0.15094989116065188
EEG2,MODEL_A,layer3-30,temporal,sub-07,0.09084460675842124,0.10058358819884879
EEG2,MODEL_A,layer3-30,temporal,sub-08,0.12162843951841806,0.13046695210003062
EEG2,MODEL_A,layer3-30,temporal,sub-09,0.12903353122113778,0.04054857020668009
EEG2,MODEL_A,layer3-30,temporal,sub-10,0.10112216595874642,0.13895248796530218
EEG2,MODEL_A,layer3-30,frontal,sub-01,0.0019573560343511174,0.04378183482526593
EEG2,MODEL_A,layer3-30,frontal,sub-02,0.040391468959629875,0.013967510080227962
EEG2,MODEL_A,layer3-30,frontal,sub-03,0.049792286269973444,0.05016487108482127
EEG2,MODEL_A,layer3-30,frontal,sub-04,0.09655392815919489,0.037151802025497484
EEG2,MODEL_A,layer3-30,frontal,sub-05,0.021444654808441415,0.04879768131741313
EEG2,MODEL_A,layer3-30,frontal,sub-06,0.09359749936757221,0.08225919795531329
EEG2,MODEL_A,layer3-30,frontal,sub-07,0.007383870583307058,0.058951213994884476
EEG2,MODEL_A,layer3-30,frontal,sub-08,0.10560099365713947,0.09115870814448776
EEG2,MODEL_A,layer3-30,frontal,sub-09,0.021045142324180983,0.018489360341769002
EEG2,MODEL_A,layer3-30,frontal,sub-10,0.0867689181559297,0.04026995561092445
EEG2,MODEL_A,layer3-30,central,sub-01,0.051294774988140626,0.015268127659987618
EEG2,MODEL_A,layer3-30,central,sub-02,0.04668740585443813,0.03065547116915524
EEG2,MODEL_A,layer3-30,central,sub-03,-0.006061431675513813,0.006738982203984296
EEG2,MODEL_A,layer3-30,central,sub-04,0.13126882094879455,0.055067510636317374
EEG2,MODEL_A,layer3-30,central,sub-05,0.09517134734680827,0.097370243093245
EEG2,MODEL_A,layer3-30,central,sub-06,0.10368274750019467,0.10187557328473475
EEG2,MODEL_A,layer3-30,central,sub-07,0.10155015686051885,0.09083089885475255
EEG2,MODEL_A,layer3-30,central,sub-08,0.07390630665698578,0.09337667299441636
EEG2,MODEL_A,layer3-30,central,sub-09,0.07472535819612629,0.033516863855016774
EEG2,MODEL_A,layer3-30,central,sub-10,0.06183993806646103,0.08832585088269154
EEG2,MODEL_A,layer3-30,occipital_parietal,sub-01,0.032199133760360446,0.003533976018828238
