dataset,model,layer,roi,subject,rsa,cka
NSD,MODEL_B,language_model-layers-16,V1v,subj08,0.07109553276003572,0.10231296783263907
NSD,MODEL_B,language_model-layers-16,V2v,subj01,0.11645852802923516,0.15480369804974495
NSD,MODEL_B,language_model-layers-16,V2v,subj02,0.12103071255179572,0.19346986789751727
NSD,MODEL_B,language_model-layers-16,V2v,subj03,0.09877875884572895,0.13111005667122433
NSD,MODEL_B,language_model-layers-16,V2v,subj04,0.11232100624659526,0.15877570610026984
NSD,MODEL_B,language_model-layers-16,V2v,subj05,0.11112229349727612,0.17834601023392588
NSD,MODEL_B,language_model-layers-16,V2v,subj06,0.09463650841145342,0.14234055144756078
NSD,MODEL_B,language_model-layers-16,V2v,subj07,0.10047751967907129,0.13817105015700482
NSD,MODEL_B,language_model-layers-16,V2v,subj08,0.09125919632726358,0.1426243713787358
NSD,MODEL_B,language_model-layers-16,V3v,subj01,0.14366914491619515,0.18781980454883568
NSD,MODEL_B,language_model-layers-16,V3v,subj02,0.13138403915252458,0.2090023779879452
NSD,MODEL_B,language_model-layers-16,V3v,subj03,0.09313071882399758,0.11690264947597116
NSD,MODEL_B,language_model-layers-16,V3v,subj04,0.10460463217007643,0.15203670210134074
NSD,MODEL_B,language_model-layers-16,V3v,subj05,0.1155902900827114,0.19713494080578675
NSD,MODEL_B,language_model-layers-16,V3v,subj06,0.1119271594569899,0.15757744889727332
NSD,MODEL_B,language_model-layers-16,V3v,subj07,0.10576439694879802,0.14066698305363967
NSD,MODEL_B,language_model-layers-16,V3v,subj08,0.07960208963315005,0.13595740285720087
NSD,MODEL_B,language_model-layers-16,hV4,subj01,0.1497840885470513,0.19146803349347094
NSD,MODEL_B,language_model-layers-16,hV4,subj02,0.13440500736952404,0.2128509219429426
NSD,MODEL_B,language_model-layers-16,hV4,subj03,0.10580055674505386,0.11782343952395108
NSD,MODEL_B,language_model-layers-16,hV4,subj04,0.1024045523965689,0.12391583853400025
NSD,MODEL_B,language_model-layers-16,hV4,subj05,0.12957555510326224,0.18585364095653806
NSD,MODEL_B,language_model-layers-16,hV4,subj06,0.0923377420003326,0.09572495256731196
NSD,MODEL_B,language_model-layers-16,hV4,subj07,0.09899688504309236,0.13196323797404358
NSD,MODEL_B,language_model-layers-16,hV4,subj08,0.10223171751045619,0.1635245969710478
NSD,MODEL_B,language_model-layers-16,FFA-1,subj01,0.158298689020934,0.18482469022308112
NSD,MODEL_B,language_model-layers-16,FFA-1,subj02,0.1334764392990173,0.15738307266721865
NSD,MODEL_B,language_model-layers-16,FFA-1,subj03,0.1382774276646619,0.154604947279896
NSD,MODEL_B,language_model-layers-16,FFA-1,subj04,0.12409081053200562,0.13603948876819152
NSD,MODEL_B,language_model-layers-16,FFA-1,subj05,0.1625460258141578,0.18607135976720982
NSD,MODEL_B,language_model-layers-16,FFA-1,subj06,0.10850657028396751,0.13379936985852442
NSD,MODEL_B,language_model-layers-16,FFA-1,subj07,0.14736323708936083,0.13598483547002563
NSD,MODEL_B,language_model-layers-16,FFA-1,subj08,0.13049925567771173,0.11669257821194741
NSD,MODEL_B,language_model-layers-16,VWFA-1,subj01,0.14631662445313998,0.14091867067183192
NSD,MODEL_B,language_model-layers-16,VWFA-1,subj02,0.14540981753354537,0.1916876962703781
NSD,MODEL_B,language_model-layers-16,VWFA-1,subj03,0.10118528232490728,0.08854973750711359
NSD,MODEL_B,language_model-layers-16,VWFA-1,subj04,0.12397871634918085,0.08091463734542943
NSD,MODEL_B,language_model-layers-16,VWFA-1,subj05,0.19944140132071775,0.18275033945235522
NSD,MODEL_B,language_model-layers-16,VWFA-1,subj06,0.1299259105683414,0.09956699310484117
NSD,MODEL_B,language_model-layers-16,VWFA-1,subj07,0.17477143716718196,0.19881864556121676
NSD,MODEL_B,language_model-layers-16,VWFA-1,subj08,0.08869980268879084,0.057061650652819595
NSD,MODEL_B,language_model-layers-16,PPA,subj01,0.18973294772736227,0.20739250063293602
NSD,MODEL_B,language_model-layers-16,PPA,subj02,0.19196098176776774,0.2524162446330668
NSD,MODEL_B,language_model-layers-16,PPA,subj03,0.16755179637084586,0.2178514570583393
NSD,MODEL_B,language_model-layers-16,PPA,subj04,0.14146950481035137,0.20917398510178398
NSD,MODEL_B,language_model-layers-16,PPA,subj05,0.20573947565916476,0.28312545186088506
NSD,MODEL_B,language_model-layers-16,PPA,subj06,0.1740528631057934,0.18188065421755192
NSD,MODEL_B,language_model-layers-16,PPA,subj07,0.16409809245871976,0.1733347890036399
NSD,MODEL_B,language_model-layers-16,PPA,subj08,0.14250849311907812,0.17636040881738535
NSD,MODEL_B,language_model-layers-16,OPA,subj01,0.18937291002158602,0.17299281261902424
NSD,MODEL_B,language_model-layers-16,OPA,subj02,0.19204887066946028,0.21108298204908002
NSD,MODEL_B,language_model-layers-16,OPA,subj03,0.13544464351384125,0.15019324460156455
NSD,MODEL_B,language_model-layers-16,OPA,subj04,0.12907899749889643,0.14332197277649664
NSD,MODEL_B,language_model-layers-16,OPA,subj05,0.19382767447949314,0.24573617518625113
NSD,MODEL_B,language_model-layers-16,OPA,subj06,0.12818447976923245,0.1194987691053015
NSD,MODEL_B,language_model-layers-16,OPA,subj07,0.1654804342849735,0.15835442249241716
NSD,MODEL_B,language_model-layers-16,OPA,subj08,0.1202439103295557,0.10644823446960466
NSD,MODEL_B,language_model-layers-16,EBA,subj01,0.17313052244098767,0.2226662783809484
NSD,MODEL_B,language_model-layers-16,EBA,subj02,0.1753386742505594,0.24307438608561574
NSD,MODEL_B,language_model-layers-16,EBA,subj03,0.16424835100442092,0.18936684086676947
NSD,MODEL_B,language_model-layers-16,EBA,subj04,0.1419533327425485,0.1741448240651364
NSD,MODEL_B,language_model-layers-16,EBA,subj05,0.18744395522942445,0.24178543006761238
NSD,MODEL_B,language_model-layers-16,EBA,subj06,0.1394399911336989,0.14699868367609809
NSD,MODEL_B,language_model-layers-16,EBA,subj07,0.1608093355067678,0.19803395078679556
NSD,MODEL_B,language_model-layers-16,EBA,subj08,0.11158004214833513,0.1209030308444501
NSD,MODEL_B,visual-blocks-2,V1v,subj01,0.17577908531430725,0.2580514055473976
NSD,MODEL_B,visual-blocks-2,V1v,subj02,0.1312758329702794,0.22353253394326777
NSD,MODEL_B,visual-blocks-2,V1v,subj03,0.11856855773789411,0.1796873638293232
NSD,MODEL_B,visual-blocks-2,V1v,subj04,0.13867048256921416,0.18083017742613264
NSD,MODEL_B,visual-blocks-2,V1v,subj05,0.12839570300116146,0.23233413926968777
NSD,MODEL_B,visual-blocks-2,V1v,subj06,0.153826620877679,0.2300214505880427
NSD,MODEL_B,visual-blocks-2,V1v,subj07,0.11710482929454377,0.1811915813353109
NSD,MODEL_B,visual-blocks-2,V1v,subj08,0.13227200105172096,0.2061210320045957
NSD,MODEL_B,visual-blocks-2,V2v,subj01,0.09657434330790673,0.15121256401865255
NSD,MODEL_B,visual-blocks-2,V2v,subj02,0.08618839035903371,0.13893083765431016
NSD,MODEL_B,visual-blocks-2,V2v,subj03,0.08197908800719068,0.13758465993267335
NSD,MODEL_B,visual-blocks-2,V2v,subj04,0.0887519243526626,0.13715886099310967
NSD,MODEL_B,visual-blocks-2,V2v,subj05,0.10805517119793993,0.18264740665771578
NSD,MODEL_B,visual-blocks-2,V2v,subj06,0.09097223148327795,0.16502373883806787
NSD,MODEL_B,visual-blocks-2,V2v,subj07,0.08490584989485504,0.13304300785609394
NSD,MODEL_B,visual-blocks-2,V2v,subj08,0.08658277783574256,0.14015103665914733
NSD,MODEL_B,visual-blocks-2,V3v,subj01,0.07172552223300874,0.09504918562684894
NSD,MODEL_B,visual-blocks-2,V3v,subj02,0.04757166164186748,0.09147784821925654
NSD,MODEL_B,visual-blocks-2,V3v,subj03,0.03944928656311307,0.06161632239260002
NSD,MODEL_B,visual-blocks-2,V3v,subj04,0.04433327032416545,0.055629957594167175
NSD,MODEL_B,visual-blocks-2,V3v,subj05,0.060879147590807925,0.09753655043800334
NSD,MODEL_B,visual-blocks-2,V3v,subj06,0.04895105558743481,0.08566706411620924
NSD,MODEL_B,visual-blocks-2,V3v,subj07,0.04804190707881118,0.062416385372416804
NSD,MODEL_B,visual-blocks-2,V3v,subj08,0.04643822953245523,0.072522769230726
NSD,MODEL_B,visual-blocks-2,hV4,subj01,0.06471348747881439,0.07729945593071978
NSD,MODEL_B,visual-blocks-2,hV4,subj02,0.0383522861762575,0.06937890934540535
NSD,MODEL_B,visual-blocks-2,hV4,subj03,0.038948611900120916,0.05170835322789604
NSD,MODEL_B,visual-blocks-2,hV4,subj04,0.028601082840988536,0.02846577822065258
NSD,MODEL_B,visual-blocks-2,hV4,subj05,0.05462221140135215,0.06206286593252407
NSD,MODEL_B,visual-blocks-2,hV4,subj06,0.040608903279966885,0.04212056479070006
NSD,MODEL_B,visual-blocks-2,hV4,subj07,0.03812582537768828,0.04683880513630106
NSD,MODEL_B,visual-blocks-2,hV4,subj08,0.046184115791994565,0.06808951786962318
NSD,MODEL_B,visual-blocks-2,FFA-1,subj01,0.04285127987406399,0.0316899706149761
NSD,MODEL_B,visual-blocks-2,FFA-1,subj02,0.0378688172565605,0.03421987938333034
NSD,MODEL_B,visual-blocks-2,FFA-1,subj03,0.03751243842355887,0.031080461974416676
NSD,MODEL_B,visual-blocks-2,FFA-1,subj04,0.03174261684400048,0.024417801473487287
NSD,MODEL_B,visual-blocks-2,FFA-1,subj05,0.0435252222074475,0.033223088180935466
NSD,MODEL_B,visual-blocks-2,FFA-1,subj06,0.0316616391052488,0.025565382316886945
NSD,MODEL_B,visual-blocks-2,FFA-1,subj07,0.032068997304219166,0.02313362925420676
NSD,MODEL_B,visual-blocks-2,FFA-1,subj08,0.03307888224359229,0.034944813843219444
NSD,MODEL_B,visual-blocks-2,VWFA-1,subj01,0.03761552917447543,0.02475998970310159
NSD,MODEL_B,visual-blocks-2,VWFA-1,subj02,0.034800281601166924,0.02614069828944295
NSD,MODEL_B,visual-blocks-2,VWFA-1,subj03,0.028540616515180323,0.013360623859753583
NSD,MODEL_B,visual-blocks-2,VWFA-1,subj04,0.02989211187594065,0.010466435471489165
NSD,MODEL_B,visual-blocks-2,VWFA-1,subj05,0.04715478022015683,0.031852987467901675
NSD,MODEL_B,visual-blocks-2,VWFA-1,subj06,0.03691102930243373,0.01788829343112539
NSD,MODEL_B,visual-blocks-2,VWFA-1,subj07,0.046964299160044784,0.039020827748109624
NSD,MODEL_B,visual-blocks-2,VWFA-1,subj08,0.017770160412994465,0.010455595412915695
NSD,MODEL_B,visual-blocks-2,PPA,subj01,0.056639627378549835,0.03453143091237296
NSD,MODEL_B,visual-blocks-2,PPA,subj02,0.06254963574193148,0.04557799200993762
NSD,MODEL_B,visual-blocks-2,PPA,subj03,0.04413676111687374,0.030440551030976752
NSD,MODEL_B,visual-blocks-2,PPA,subj04,0.03540698352548658,0.03116528767335647
NSD,MODEL_B,visual-blocks-2,PPA,subj05,0.056162345051126966,0.04690053421427875
NSD,MODEL_B,visual-blocks-2,PPA,subj06,0.04679051402544669,0.03349092936402158
NSD,MODEL_B,visual-blocks-2,PPA,subj07,0.048191345796384566,0.02386260301229589
NSD,MODEL_B,visual-blocks-2,PPA,subj08,0.04140289931285291,0.02501997294127987
NSD,MODEL_B,visual-blocks-2,OPA,subj01,0.059704936385770825,0.03130209097714686
NSD,MODEL_B,visual-blocks-2,OPA,subj02,0.05004837969631408,0.033413903481353036
NSD,MODEL_B,visual-blocks-2,OPA,subj03,0.03635040326389473,0.017969048585926812
NSD,MODEL_B,visual-blocks-2,OPA,subj04,0.036666644730219904,0.024011132497926083
NSD,MODEL_B,visual-blocks-2,OPA,subj05,0.05259832326396676,0.038437336404505404
NSD,MODEL_B,visual-blocks-2,OPA,subj06,0.036541267071082316,0.022967121910740854
NSD,MODEL_B,visual-blocks-2,OPA,subj07,0.047078129128043204,0.02538836185633482
NSD,MODEL_B,visual-blocks-2,OPA,subj08,0.03155990513607233,0.015660093389850607
NSD,MODEL_B,visual-blocks-2,EBA,subj01,0.04813448124901344,0.0399219097033027
NSD,MODEL_B,visual-blocks-2,EBA,subj02,0.05119350711052957,0.044297010867151154
NSD,MODEL_B,visual-blocks-2,EBA,subj03,0.049089189943140196,0.03719219115145567
NSD,MODEL_B,visual-blocks-2,EBA,subj04,0.03740874963935526,0.03172714501018344
NSD,MODEL_B,visual-blocks-2,EBA,subj05,0.05059098154211096,0.04978454237461734
NSD,MODEL_B,visual-blocks-2,EBA,subj06,0.039987221075843675,0.031124988238935825
NSD,MODEL_B,visual-blocks-2,EBA,subj07,0.043312632559650684,0.03641310319861674
NSD,MODEL_B,visual-blocks-2,EBA,subj08,0.03088732264135727,0.025835406275058002
NSD,MODEL_B,visual-blocks-6,V1v,subj01,0.2166530882277648,0.2752680804024566
NSD,MODEL_B,visual-blocks-6,V1v,subj02,0.16868064712787215,0.24344099475404601
NSD,MODEL_B,visual-blocks-6,V1v,subj03,0.14402837974328542,0.18868662380464385
NSD,MODEL_B,visual-blocks-6,V1v,subj04,0.17026420100271614,0.2013318883876882
NSD,MODEL_B,visual-blocks-6,V1v,subj05,0.1588704992213597,0.24550034564922818
NSD,MODEL_B,visual-blocks-6,V1v,subj06,0.19069473713741258,0.2481083209714962
NSD,MODEL_B,visual-blocks-6,V1v,subj07,0.14673855520214094,0.19596651994857275
NSD,MODEL_B,visual-blocks-6,V1v,subj08,0.15946878558875371,0.2165273959160939
NSD,MODEL_B,visual-blocks-6,V2v,subj01,0.1392642384928394,0.17955092559215344
NSD,MODEL_B,visual-blocks-6,V2v,subj02,0.12623534426618793,0.1756728130656992
NSD,MODEL_B,visual-blocks-6,V2v,subj03,0.1113367775165289,0.15781900744404687
NSD,MODEL_B,visual-blocks-6,V2v,subj04,0.12100374214919399,0.16506753741344546
NSD,MODEL_B,visual-blocks-6,V2v,subj05,0.14795170958632223,0.20886728135893687
NSD,MODEL_B,visual-blocks-6,V2v,subj06,0.12436419247639562,0.19147228903189387
NSD,MODEL_B,visual-blocks-6,V2v,subj07,0.11923400827428823,0.15571801313645797
NSD,MODEL_B,visual-blocks-6,V2v,subj08,0.11744945177465449,0.1615770417732311
NSD,MODEL_B,visual-blocks-6,V3v,subj01,0.11354905392613115,0.12622096205738817
NSD,MODEL_B,visual-blocks-6,V3v,subj02,0.08953528799356147,0.126677832195981
NSD,MODEL_B,visual-blocks-6,V3v,subj03,0.06294043229782689,0.07748351196784076
NSD,MODEL_B,visual-blocks-6,V3v,subj04,0.0707742695163537,0.0768954272807946
NSD,MODEL_B,visual-blocks-6,V3v,subj05,0.09532973255210582,0.12470465949669837
NSD,MODEL_B,visual-blocks-6,V3v,subj06,0.08151379180207426,0.11319502229208696
NSD,MODEL_B,visual-blocks-6,V3v,subj07,0.07751406260637217,0.08394563468976533
NSD,MODEL_B,visual-blocks-6,V3v,subj08,0.06868376047649714,0.09098133296063181
NSD,MODEL_B,visual-blocks-6,hV4,subj01,0.10241278623667043,0.10390895511473455
NSD,MODEL_B,visual-blocks-6,hV4,subj02,0.07542907732044084,0.10018910724253259
NSD,MODEL_B,visual-blocks-6,hV4,subj03,0.06059662432151064,0.06636189630617992
NSD,MODEL_B,visual-blocks-6,hV4,subj04,0.05079433139409599,0.040776642404053993
NSD,MODEL_B,visual-blocks-6,hV4,subj05,0.08442646971079357,0.08289719045446299
NSD,MODEL_B,visual-blocks-6,hV4,subj06,0.061983529425345144,0.0539357881237103
NSD,MODEL_B,visual-blocks-6,hV4,subj07,0.06225982187730041,0.06469105705831583
NSD,MODEL_B,visual-blocks-6,hV4,subj08,0.0714406973458119,0.08884150697583441
NSD,MODEL_B,visual-blocks-6,FFA-1,subj01,0.06492135139662072,0.047306311389845944
NSD,MODEL_B,visual-blocks-6,FFA-1,subj02,0.056721542571165295,0.050970232769663795
NSD,MODEL_B,visual-blocks-6,FFA-1,subj03,0.052746114699037616,0.043559084127219455
NSD,MODEL_B,visual-blocks-6,FFA-1,subj04,0.04878445402239272,0.036699375426115725
NSD,MODEL_B,visual-blocks-6,FFA-1,subj05,0.06720685991515267,0.04917401388717173
NSD,MODEL_B,visual-blocks-6,FFA-1,subj06,0.043652754270173844,0.03594377519329311
NSD,MODEL_B,visual-blocks-6,FFA-1,subj07,0.05123780468976233,0.0340815827205772
NSD,MODEL_B,visual-blocks-6,FFA-1,subj08,0.05413576567623758,0.04689872395475526
NSD,MODEL_B,visual-blocks-6,VWFA-1,subj01,0.060977290651250585,0.03595943692824155
NSD,MODEL_B,visual-blocks-6,VWFA-1,subj02,0.053514171151701685,0.041576561592152436
NSD,MODEL_B,visual-blocks-6,VWFA-1,subj03,0.042411562774911364,0.0196384450899698
NSD,MODEL_B,visual-blocks-6,VWFA-1,subj04,0.04597349212230202,0.015480686221909287
NSD,MODEL_B,visual-blocks-6,VWFA-1,subj05,0.07620752179294173,0.04467226809846034
NSD,MODEL_B,visual-blocks-6,VWFA-1,subj06,0.055197499423866106,0.025171684287942083
NSD,MODEL_B,visual-blocks-6,VWFA-1,subj07,0.0728876011172101,0.05596813820412609
NSD,MODEL_B,visual-blocks-6,VWFA-1,subj08,0.03225302923482345,0.015293557889267643
NSD,MODEL_B,visual-blocks-6,PPA,subj01,0.0892842831194211,0.0557395129575789
NSD,MODEL_B,visual-blocks-6,PPA,subj02,0.0977040652525551,0.0695206359635593
NSD,MODEL_B,visual-blocks-6,PPA,subj03,0.07179906403929394,0.051400800065197295
NSD,MODEL_B,visual-blocks-6,PPA,subj04,0.06025446469779833,0.05045153314594641
NSD,MODEL_B,visual-blocks-6,PPA,subj05,0.09157381549307422,0.07272063639942077
NSD,MODEL_B,visual-blocks-6,PPA,subj06,0.07842776117164982,0.052488087249168924
NSD,MODEL_B,visual-blocks-6,PPA,subj07,0.07747594848681885,0.04213072844300178
NSD,MODEL_B,visual-blocks-6,PPA,subj08,0.06516548245912086,0.04051957187746433
NSD,MODEL_B,visual-blocks-6,OPA,subj01,0.09534977062234068,0.04933250700718551
NSD,MODEL_B,visual-blocks-6,OPA,subj02,0.0871908985553791,0.05376120149287935
NSD,MODEL_B,visual-blocks-6,OPA,subj03,0.05837695818333773,0.031587512946094264
NSD,MODEL_B,visual-blocks-6,OPA,subj04,0.05778264592320285,0.03681101609846824
NSD,MODEL_B,visual-blocks-6,OPA,subj05,0.08826977271989318,0.06085992878915278
NSD,MODEL_B,visual-blocks-6,OPA,subj06,0.06158261883418241,0.03611612181386255
NSD,MODEL_B,visual-blocks-6,OPA,subj07,0.0768704397722866,0.04129910688325387
NSD,MODEL_B,visual-blocks-6,OPA,subj08,0.05288295643964309,0.024979345680612868
NSD,MODEL_B,visual-blocks-6,EBA,subj01,0.07391965518562853,0.05666499920760717
NSD,MODEL_B,visual-blocks-6,EBA,subj02,0.07617080935949762,0.0626155931104139
NSD,MODEL_B,visual-blocks-6,EBA,subj03,0.0728712180219124,0.052566653419831987
NSD,MODEL_B,visual-blocks-6,EBA,subj04,0.05602776180293213,0.04352985528851599
NSD,MODEL_B,visual-blocks-6,EBA,subj05,0.0776642934426589,0.0670188723970414
NSD,MODEL_B,visual-blocks-6,EBA,subj06,0.05961087810061441,0.04142395565071495
NSD,MODEL_B,visual-blocks-6,EBA,subj07,0.06779401085303083,0.05088327042613999
NSD,MODEL_B,visual-blocks-6,EBA,subj08,0.04861109487328427,0.03529008439354037
NSD,MODEL_B,visual-blocks-10,V1v,subj01,0.1850408907760405,0.13147457450693065
NSD,MODEL_B,visual-blocks-10,V1v,subj02,0.1442580185209876,0.11229990683484985
NSD,MODEL_B,visual-blocks-10,V1v,subj03,0.12883744331723404,0.090449853758528
NSD,MODEL_B,visual-blocks-10,V1v,subj04,0.14596949563407252,0.09332535907568057
NSD,MODEL_B,visual-blocks-10,V1v,subj05,0.1349778284340758,0.09674800651634279
NSD,MODEL_B,visual-blocks-10,V1v,subj06,0.15962062977274225,0.10707118313759634
NSD,MODEL_B,visual-blocks-10,V1v,subj07,0.13130924461909588,0.09784260225525629
NSD,MODEL_B,visual-blocks-10,V1v,subj08,0.13194256907646618,0.09448512393407318
NSD,MODEL_B,visual-blocks-10,V2v,subj01,0.12801108446647852,0.09532737272838236
NSD,MODEL_B,visual-blocks-10,V2v,subj02,0.11669937529731918,0.09895368615853377
NSD,MODEL_B,visual-blocks-10,V2v,subj03,0.10231874456427875,0.08232286781471754
NSD,MODEL_B,visual-blocks-10,V2v,subj04,0.10852295541955094,0.07901335600704389
NSD,MODEL_B,visual-blocks-10,V2v,subj05,0.13075635866999524,0.09095732998284116
NSD,MODEL_B,visual-blocks-10,V2v,subj06,0.11245781431661082,0.09152530253001459
NSD,MODEL_B,visual-blocks-10,V2v,subj07,0.11136881253074384,0.08464386882363159
NSD,MODEL_B,visual-blocks-10,V2v,subj08,0.10552686080395716,0.07934546021817468
NSD,MODEL_B,visual-blocks-10,V3v,subj01,0.11188116132091226,0.07426230365835514
NSD,MODEL_B,visual-blocks-10,V3v,subj02,0.0892706121659385,0.06478297520335285
NSD,MODEL_B,visual-blocks-10,V3v,subj03,0.06450739007927152,0.04455866496244633
NSD,MODEL_B,visual-blocks-10,V3v,subj04,0.07473567457927527,0.04543410484454457
NSD,MODEL_B,visual-blocks-10,V3v,subj05,0.09013119506305853,0.061468039552809016
NSD,MODEL_B,visual-blocks-10,V3v,subj06,0.0828861558442191,0.0651135869207234
NSD,MODEL_B,visual-blocks-10,V3v,subj07,0.08000468316083427,0.0526388002462635
NSD,MODEL_B,visual-blocks-10,V3v,subj08,0.0642401668083786,0.049393799305091864
NSD,MODEL_B,visual-blocks-10,hV4,subj01,0.09412177430932232,0.05170458659375736
NSD,MODEL_B,visual-blocks-10,hV4,subj02,0.07521467263118907,0.047548767515797154
NSD,MODEL_B,visual-blocks-10,hV4,subj03,0.05870283760925775,0.033316940930267575
NSD,MODEL_B,visual-blocks-10,hV4,subj04,0.05182022858170154,0.02191375060817116
NSD,MODEL_B,visual-blocks-10,hV4,subj05,0.0787516395465173,0.03929598574582364
NSD,MODEL_B,visual-blocks-10,hV4,subj06,0.054845769591966534,0.024557200325707084
NSD,MODEL_B,visual-blocks-10,hV4,subj07,0.06572211332139535,0.04225499019512334
NSD,MODEL_B,visual-blocks-10,hV4,subj08,0.06327674975581464,0.04308693916909154
NSD,MODEL_B,visual-blocks-10,FFA-1,subj01,0.055466453518033663,0.02086798218961401
NSD,MODEL_B,visual-blocks-10,FFA-1,subj02,0.058245585442877945,0.023535807621712694
NSD,MODEL_B,visual-blocks-10,FFA-1,subj03,0.04419484088301811,0.021667136073292972
NSD,MODEL_B,visual-blocks-10,FFA-1,subj04,0.04744730943784805,0.018057654551709656
NSD,MODEL_B,visual-blocks-10,FFA-1,subj05,0.05568301969333512,0.022091315474579914
NSD,MODEL_B,visual-blocks-10,FFA-1,subj06,0.039660752418727165,0.01571833209894921
NSD,MODEL_B,visual-blocks-10,FFA-1,subj07,0.049296742034598544,0.02026348078676317
NSD,MODEL_B,visual-blocks-10,FFA-1,subj08,0.048959010419786717,0.01988832289022747
NSD,MODEL_B,visual-blocks-10,VWFA-1,subj01,0.06245916461122403,0.017515407812595602
NSD,MODEL_B,visual-blocks-10,VWFA-1,subj02,0.04565649539964099,0.02052984814450675
NSD,MODEL_B,visual-blocks-10,VWFA-1,subj03,0.029954159972078814,0.009566376684822152
NSD,MODEL_B,visual-blocks-10,VWFA-1,subj04,0.03725464887624562,0.008323845548612019
NSD,MODEL_B,visual-blocks-10,VWFA-1,subj05,0.06266045599608161,0.02229438482413726
NSD,MODEL_B,visual-blocks-10,VWFA-1,subj06,0.046903001675838635,0.012119808092259302
NSD,MODEL_B,visual-blocks-10,VWFA-1,subj07,0.05904669753964862,0.03227799008963472
NSD,MODEL_B,visual-blocks-10,VWFA-1,subj08,0.03043584590393586,0.009507290034611987
NSD,MODEL_B,visual-blocks-10,PPA,subj01,0.07490702931301037,0.02339711777396682
NSD,MODEL_B,visual-blocks-10,PPA,subj02,0.0774430003192097,0.02776754706309055
NSD,MODEL_B,visual-blocks-10,PPA,subj03,0.05290127811838786,0.023525814114002407
NSD,MODEL_B,visual-blocks-10,PPA,subj04,0.05250517935194711,0.024478126171639723
NSD,MODEL_B,visual-blocks-10,PPA,subj05,0.07256332162606742,0.03162365093119742
NSD,MODEL_B,visual-blocks-10,PPA,subj06,0.0670859952131803,0.024740544121975055
NSD,MODEL_B,visual-blocks-10,PPA,subj07,0.06179133831298322,0.021779799606098334
NSD,MODEL_B,visual-blocks-10,PPA,subj08,0.04862496804687026,0.01857302848967564
NSD,MODEL_B,visual-blocks-10,OPA,subj01,0.08662794810059891,0.023125549800365262
NSD,MODEL_B,visual-blocks-10,OPA,subj02,0.07572735651529963,0.02390543172772564
NSD,MODEL_B,visual-blocks-10,OPA,subj03,0.04271447793418144,0.014659927176644785
NSD,MODEL_B,visual-blocks-10,OPA,subj04,0.0514978176125267,0.017060689339673103
NSD,MODEL_B,visual-blocks-10,OPA,subj05,0.07375108542250532,0.028214105677861357
NSD,MODEL_B,visual-blocks-10,OPA,subj06,0.05617502313147683,0.01743975858574698
NSD,MODEL_B,visual-blocks-10,OPA,subj07,0.0735854184643705,0.02306789132119018
NSD,MODEL_B,visual-blocks-10,OPA,subj08,0.04273794903144274,0.013824536871165949
NSD,MODEL_B,visual-blocks-10,EBA,subj01,0.0660020540347408,0.026925970875337588
NSD,MODEL_B,visual-blocks-10,EBA,subj02,0.06362488421929186,0.0291161864173333
NSD,MODEL_B,visual-blocks-10,EBA,subj03,0.05797946821937813,0.02568930394026437
NSD,MODEL_B,visual-blocks-10,EBA,subj04,0.04983672311174195,0.017301932647856875
NSD,MODEL_B,visual-blocks-10,EBA,subj05,0.06629450448727961,0.030895978351200375
NSD,MODEL_B,visual-blocks-10,EBA,subj06,0.05228200775654247,0.016828502031614588
NSD,MODEL_B,visual-blocks-10,EBA,subj07,0.06351283209173428,0.024901622876824504
NSD,MODEL_B,visual-blocks-10,EBA,subj08,0.043997109319770675,0.015886559820797
NSD,MODEL_B,visual-blocks-14,V1v,subj01,0.14743233322523697,0.09596707649985356
NSD,MODEL_B,visual-blocks-14,V1v,subj02,0.11846114402542711,0.08099730294425679
NSD,MODEL_B,visual-blocks-14,V1v,subj03,0.10686798718026387,0.0654558353583208
NSD,MODEL_B,visual-blocks-14,V1v,subj04,0.12417733913443132,0.06670501709054755
NSD,MODEL_B,visual-blocks-14,V1v,subj05,0.11016493975204183,0.06418557424237298
NSD,MODEL_B,visual-blocks-14,V1v,subj06,0.1239874331433787,0.07196439852085948
NSD,MODEL_B,visual-blocks-14,V1v,subj07,0.11321494614541033,0.07332358330985835
NSD,MODEL_B,visual-blocks-14,V1v,subj08,0.10433473525801983,0.06481926375601602
NSD,MODEL_B,visual-blocks-14,V2v,subj01,0.11649412450184672,0.07706180404579012
NSD,MODEL_B,visual-blocks-14,V2v,subj02,0.11078625432021387,0.0808010572053268
NSD,MODEL_B,visual-blocks-14,V2v,subj03,0.09652736613692123,0.06433342579074722
NSD,MODEL_B,visual-blocks-14,V2v,subj04,0.10355007363215078,0.05917467245626969
NSD,MODEL_B,visual-blocks-14,V2v,subj05,0.11300207691924105,0.06608512660407864
NSD,MODEL_B,visual-blocks-14,V2v,subj06,0.09768322596096088,0.06723820799496294
NSD,MODEL_B,visual-blocks-14,V2v,subj07,0.10291029158416008,0.06705507090412517
NSD,MODEL_B,visual-blocks-14,V2v,subj08,0.09463011758283851,0.059697289641109826
NSD,MODEL_B,visual-blocks-14,V3v,subj01,0.11254041818445197,0.06383131700057502
NSD,MODEL_B,visual-blocks-14,V3v,subj02,0.09062226841826126,0.05291206139845116
NSD,MODEL_B,visual-blocks-14,V3v,subj03,0.0683851495752673,0.037395898788564155
